Time,RPM,TPS,O2,Lambda,IAT,CLT,Engine,Accel Enrich,VE,TPS DOT,Advance,Battery V,rpm/s,Hard Limiter
83.107,2973,7,7.5,0.51,29,60,13,100,50,0,24,13,5590,0
83.169,3035,7,7.5,0.51,29,60,13,100,50,0,25,13,2620,0
83.234,3093,7,7.5,0.51,29,60,13,100,51,0,25,13,2620,0
83.299,2930,7,7.5,0.51,29,60,13,100,50,0,24,13.2,520,0
83.361,2890,7,7.5,0.51,29,60,13,100,49,0,24,13.2,-1750,0
83.427,2882,7,7.5,0.51,29,60,13,100,49,0,24,13.2,-1750,0
83.492,2749,7,7.5,0.51,29,60,13,100,49,0,24,13.2,-960,0
83.554,2641,7,7.5,0.51,29,60,13,100,49,0,24,13.3,-1220,0
83.64,2527,7,7.5,0.51,29,60,13,100,49,0,24,13.3,-1220,0
83.705,2334,7,7.5,0.51,29,60,13,100,49,0,23,13.3,-2650,0
83.767,2292,7,7.5,0.51,29,60,13,100,48,0,23,13.3,-1430,0
83.828,2230,7,7.6,0.517,29,60,13,100,48,0,23,13.3,-1430,0
83.894,2059,7,7.6,0.517,29,60,13,100,48,0,23,13.3,-620,0
83.955,1729,7,7.6,0.517,29,60,13,100,52,0,23,13.3,-3960,0
84.024,1592,7,7.6,0.517,29,60,13,100,54,0,22,13.3,-3960,0
84.094,1572,7,7.6,0.517,29,60,13,100,54,0,22,13.2,-2420,0
84.164,1746,7,7.6,0.517,29,60,13,100,52,0,23,13.2,1420,0
84.234,1949,7,7.6,0.517,29,60,13,100,49,0,23,13.2,1420,0
84.303,2134,7,7.5,0.51,29,60,13,100,48,0,23,13.3,2150,0
84.369,2515,7,7.5,0.51,29,60,13,100,49,0,24,13.3,4010,0
84.435,2278,7,7.5,0.51,29,60,13,100,48,0,23,13.3,1070,0
84.529,2457,7,7.5,0.51,29,60,13,100,49,0,24,13.3,1070,0
84.59,2106,7,7.4,0.503,29,60,9,100,48,0,23,13.4,-1600,0
84.648,1681,7,7.4,0.503,29,60,9,100,53,0,22,13.4,-1600,0
84.717,1633,7,7.4,0.503,29,60,9,100,53,0,22,13.4,-6160,0
84.783,1832,7,7.4,0.503,29,60,9,100,51,0,23,13.4,-630,0
84.852,2127,7,7.5,0.51,29,60,9,100,48,0,23,13.3,-630,0
84.918,1793,7,7.5,0.51,29,60,9,100,51,0,23,13.3,5090,0
84.983,2287,7,7.5,0.51,29,60,9,100,48,0,23,13.3,850,0
85.049,2555,7,7.5,0.51,29,60,9,100,49,0,24,13.3,850,0
85.11,2843,7,7.5,0.51,29,60,9,100,49,0,24,13.2,4870,0
85.172,3068,7,7.5,0.51,29,60,9,100,51,0,25,13.2,2500,0
85.262,3259,7,7.5,0.51,29,60,9,100,52,0,25,13.2,2500,0
85.324,3275,7,7.4,0.503,29,60,9,100,52,0,25,12.9,3100,0
85.385,3257,7,7.4,0.503,29,60,9,100,52,0,25,12.9,550,0
85.45,3126,7,7.4,0.503,29,60,9,100,51,0,25,12.9,550,0
85.511,2971,7,7.4,0.503,29,60,9,100,50,0,24,12.9,-2530,0
85.573,2862,7,7.4,0.503,29,60,9,100,49,0,24,12.8,-1510,0
85.659,2796,7,7.4,0.503,29,60,9,100,49,0,24,12.8,-1510,0
85.721,2710,7,7.4,0.503,29,60,9,100,49,0,24,12.8,-1500,0
85.782,2666,7,7.4,0.503,29,60,9,100,49,0,24,12.8,-950,0
85.844,2628,7,7.5,0.51,29,60,9,100,49,0,24,13.1,-950,0
85.905,2578,7,7.5,0.51,29,60,9,100,49,0,24,13.1,-430,0
85.967,2504,7,7.5,0.51,29,60,9,100,49,0,24,13.1,-1010,0
86.057,2526,7,7.5,0.51,29,60,9,100,49,0,24,13.1,-1010,0
86.118,2549,7,7.4,0.503,29,60,9,100,49,0,24,13.2,490,0
86.179,2467,7,7.4,0.503,29,60,9,100,49,0,24,13.2,410,0
86.241,2237,7,7.4,0.503,29,60,9,100,48,0,23,13.2,410,0
86.302,2271,7,7.4,0.503,29,60,9,100,48,0,23,13.2,-3560,0
86.364,2497,7,7.4,0.503,29,60,9,100,49,0,24,13.3,-3560,0
86.425,2707,7,7.4,0.503,29,60,9,100,49,0,24,13.3,2420,0
86.515,2759,7,7.4,0.503,29,60,9,100,49,0,24,13.3,2080,0
86.577,2719,7,7.4,0.503,29,60,9,100,49,0,24,13.3,2080,0
86.638,2715,7,7.6,0.517,29,61,9,100,49,0,24,13.3,140,0
86.7,2667,7,7.6,0.517,29,61,9,100,49,0,24,13.3,-330,0
86.762,2751,7,7.6,0.517,29,61,9,100,49,0,24,13.3,-330,0
86.823,2749,7,7.6,0.517,29,61,9,100,49,0,24,13.3,650,0
86.884,2781,7,7.6,0.517,29,61,9,100,49,0,24,13,-220,0
86.978,2800,7,7.6,0.517,29,61,9,100,49,0,25,13,-220,0
87.04,2741,7,7.6,0.517,29,61,9,100,49,0,24,13,790,0
87.101,2491,7,7.4,0.503,29,61,9,100,49,0,24,13.2,-1890,0
87.163,2159,7,7.4,0.503,29,61,9,100,48,0,23,13.2,-1890,0
87.22,1755,7,7.4,0.503,29,61,9,100,52,0,23,13.2,-6760,0
87.29,1493,7,7.4,0.503,29,61,9,100,55,0,22,13.2,-4450,0
87.355,1726,7,7.5,0.51,29,61,9,100,52,0,23,13.2,-4450,0
87.425,1906,7,7.5,0.51,29,61,9,100,50,0,23,13.2,2280,0
87.491,2154,7,7.5,0.51,29,61,9,100,48,0,23,13.2,4280,0
87.556,2641,7,7.5,0.51,29,61,9,100,49,0,24,13.2,4280,0
87.645,2808,7,7.5,0.51,29,61,9,100,49,0,24,13.3,4870,0
87.711,2836,7,7.5,0.51,29,61,9,100,49,0,24,13.3,2060,0
87.773,2927,7,7.5,0.51,29,61,9,100,50,0,24,13.3,2060,0
87.834,2983,7,7.5,0.51,29,61,9,100,50,0,24,13.3,970,0
87.896,2931,7,7.4,0.503,29,61,9,100,50,0,24,13.4,-130,0
87.957,2908,7,7.4,0.503,29,61,9,100,49,0,24,13.4,-130,0
88.019,2945,7,7.4,0.503,29,61,9,100,50,0,24,13.4,-170,0
88.08,2844,7,7.5,0.51,29,61,9,100,49,0,24,13.3,-700,0
88.171,2813,7,7.5,0.51,29,61,9,100,49,0,24,13.3,-700,0
88.232,2804,7,7.5,0.51,29,61,9,100,49,0,24,13.3,-480,0
88.293,2664,7,7.5,0.51,29,61,9,100,49,0,24,13.3,-480,0
88.355,2634,7,7.6,0.517,29,61,9,100,49,0,24,13.2,-1320,0
88.416,2573,7,7.6,0.517,29,61,9,100,49,0,24,13.2,-840,0
88.477,2515,7,7.6,0.517,29,61,9,100,49,0,24,13.2,-840,0
88.539,2217,7,7.6,0.517,29,61,9,100,48,0,23,13.2,-230,0
88.629,2264,7,7.6,0.517,29,61,9,100,48,0,23,13.2,-3580,0
88.695,2358,7,7.6,0.517,29,61,9,100,49,0,23,13.2,-3580,0
88.753,2440,7,7.6,0.517,29,61,9,100,49,0,24,13.2,1590,0
88.814,2565,7,7.6,0.517,29,61,9,100,49,0,24,13.2,2070,0
88.876,2575,7,7.6,0.517,29,61,9,100,49,0,24,12.8,2070,0
88.936,2427,7,7.6,0.517,29,61,9,100,49,0,24,12.8,-10,0
88.998,1869,7,7.6,0.517,29,61,9,100,50,0,23,12.8,-4810,0
89.092,1963,7,7.6,0.517,29,61,9,100,49,0,23,12.8,-4810,0
89.158,1508,7,7.6,0.517,29,61,9,100,55,0,22,13,-3210,0
89.227,1741,7,7.6,0.517,29,61,9,100,52,0,23,13,-2610,0
89.293,2015,7,7.6,0.517,29,61,9,100,48,0,23,13,-2610,0
89.358,2308,7,7.6,0.517,29,61,9,100,49,0,23,13,5140,0
89.42,2615,7,7.6,0.517,29,61,9,100,49,0,24,13.2,6000,0
89.482,2836,7,7.6,0.517,29,61,9,100,49,0,24,13.2,6000,0
89.543,2901,7,7.6,0.517,29,61,9,100,49,0,24,13.2,2090,0
89.605,3047,7,7.6,0.517,29,61,9,100,50,0,25,13.2,2230,0
89.673,3140,7,7.6,0.517,29,61,9,100,51,0,25,13.3,2230,0
89.735,3135,7,7.6,0.517,29,61,9,100,51,0,25,13.3,1380,0
89.829,3075,7,7.6,0.517,29,61,9,100,51,0,25,13.3,-1100,0
89.891,3105,7,7.6,0.517,29,61,9,100,51,0,25,13.3,-1100,0
89.952,2974,7,7.6,0.517,29,61,9,100,50,0,24,13.3,500,0
90.014,2979,7,7.6,0.517,29,61,9,100,50,0,24,13.3,500,0
90.075,2956,7,7.6,0.517,29,61,9,100,50,0,24,13.3,-1460,0
90.137,2857,7,7.6,0.517,29,61,9,100,49,0,24,13.3,-760,0
90.227,2758,7,7.6,0.517,29,61,9,100,49,0,24,13.3,-1450,0
90.289,2689,7,7.6,0.517,29,61,9,100,49,0,24,13.3,-1450,0
90.349,2628,7,7.6,0.517,29,61,9,100,49,0,24,13.3,-1030,0
90.411,2592,7,7.5,0.51,29,61,9,100,49,0,24,13.3,-1030,0
90.472,2553,7,7.5,0.51,29,61,9,100,49,0,24,13.3,-840,0
90.535,2577,7,7.5,0.51,29,61,9,100,49,0,24,13.3,-60,0
90.624,2589,7,7.5,0.51,29,61,9,100,49,0,24,13.3,240,0
90.686,2272,7,7.6,0.517,29,61,9,100,48,0,23,13.3,240,0
90.747,2300,7,7.6,0.517,29,61,9,100,48,0,23,13.3,-2650,0
90.809,2339,7,7.6,0.517,29,61,9,100,49,0,23,13.3,-2650,0
90.87,2473,7,7.6,0.517,29,61,9,100,49,0,24,13.3,840,0
90.932,2652,7,7.6,0.517,29,61,9,100,49,0,24,13.3,1480,0
91.021,2567,7,7.6,0.517,29,61,9,100,49,0,24,13.3,1480,0
91.083,2222,7,7.6,0.517,29,61,9,100,48,0,23,13.3,-1340,0
91.144,2147,7,7.7,0.524,29,61,9,100,48,0,23,13.3,-1290,0
91.205,1791,7,7.7,0.524,29,61,9,100,51,0,23,13.3,-1290,0
91.271,1579,7,7.7,0.524,29,61,9,100,54,0,22,13.3,-5020,0
91.337,1878,7,7.7,0.524,29,61,9,100,50,0,23,13.3,530,0
91.407,2159,7,7.6,0.517,29,61,9,100,48,0,23,13.4,530,0
91.468,2570,7,7.6,0.517,29,61,9,100,49,0,24,13.4,5240,0
91.53,2822,7,7.6,0.517,29,61,9,100,49,0,24,13.4,3420,0
91.62,2865,7,7.6,0.517,29,61,9,100,49,0,24,13.4,3420,0
91.681,2972,7,7.6,0.517,29,61,9,100,50,0,24,13.3,1550,0
91.754,2934,7,7.6,0.517,29,61,9,100,50,0,24,13.3,710,0
91.816,2910,7,7.6,0.517,29,61,9,100,49,0,24,13.3,710,0
91.877,2926,7,7.6,0.517,29,61,9,100,50,0,24,13.3,-190,0
91.939,2930,7,7.7,0.524,29,61,9,100,50,0,24,13.3,130,0
92.001,2901,7,7.7,0.524,29,61,9,100,49,0,24,13.3,130,0
92.062,2907,7,7.7,0.524,29,61,9,100,49,0,24,13.3,-290,0
92.124,2782,7,7.5,0.51,29,61,9,100,49,0,24,13.3,-1190,0
92.218,2739,7,7.5,0.51,29,61,9,100,49,0,24,13.3,-1190,0
92.279,2667,7,7.5,0.51,29,61,9,100,49,0,24,13.3,-510,0
92.341,2552,7,7.5,0.51,29,61,9,100,49,0,24,13.3,-510,0
92.401,2532,7,7.4,0.503,29,61,9,100,49,0,24,13.3,-1790,0
92.463,2351,7,7.4,0.503,29,61,9,100,49,0,23,13.3,-2010,0
92.525,2071,7,7.4,0.503,29,61,9,100,48,0,23,13.3,-2970,0
92.615,2177,7,7.4,0.503,29,61,9,100,48,0,23,13.3,-2970,0
92.672,2258,7,7.5,0.51,29,61,9,100,48,0,23,13.3,2100,0
92.738,2496,7,7.5,0.51,29,61,9,100,49,0,24,13.3,2100,0
92.799,2593,7,7.5,0.51,29,61,9,100,49,0,24,13.3,2320,0
92.861,2665,7,7.5,0.51,29,61,9,100,49,0,24,13.3,1690,0
92.922,2451,7,7.5,0.51,29,61,9,100,49,0,24,13,-2140,0
93.013,2107,7,7.5,0.51,29,61,9,100,48,0,23,13,-2140,0
93.073,1690,7,7.5,0.51,29,61,9,100,53,0,22,13,-5520,0
93.139,1417,7,7.5,0.51,29,61,9,100,56,0,22,13,-5520,0
93.205,1766,7,7.4,0.503,29,61,9,100,52,0,23,13.2,-4620,0
93.274,2058,7,7.4,0.503,29,61,9,100,48,0,23,13.2,5740,0
93.336,2327,7,7.4,0.503,29,61,9,100,49,0,23,13.2,5740,0
93.397,2732,7,7.4,0.503,29,61,9,100,49,0,24,13.2,5110,0
93.459,2824,7,7.5,0.51,29,61,9,100,49,0,24,13.3,2830,0
93.52,2994,7,7.5,0.51,29,61,9,100,50,0,24,13.3,2830,0
93.582,3158,7,7.5,0.51,29,61,9,100,51,0,25,13.3,1920,0
93.676,3138,7,7.6,0.517,29,61,9,100,51,0,25,13.3,1720,0
93.749,3148,7,7.6,0.517,29,61,9,100,51,0,25,13.3,1720,0
93.811,3021,7,7.6,0.517,29,61,9,100,50,0,25,13.3,80,0
93.872,3030,7,7.6,0.517,29,61,9,100,50,0,25,13.3,-1790,0
93.934,2929,7,7.4,0.503,29,61,9,100,50,0,24,13.3,-1790,0
93.996,2904,7,7.4,0.503,29,61,9,100,49,0,24,13.3,-440,0
94.057,2832,7,7.4,0.503,29,61,9,100,49,0,24,13.3,-440,0
94.118,2764,7,7.4,0.503,29,61,9,100,49,0,24,13.3,-1220,0
94.209,2735,7,7.4,0.503,29,61,9,100,49,0,24,13.4,-830,0
94.27,2635,7,7.4,0.503,29,61,9,100,49,0,24,13.4,-1140,0
94.332,2529,7,7.4,0.503,29,61,9,100,49,0,24,13.4,-1140,0
94.394,2550,7,7.4,0.503,29,61,9,100,49,0,24,13.4,-1300,0
94.454,2531,7,7.5,0.51,28,61,9,100,49,0,24,13.3,-1300,0
94.515,2348,7,7.5,0.51,28,61,9,100,49,0,23,13.3,-230,0
94.577,2187,7,7.5,0.51,28,61,9,100,48,0,23,13.3,-2810,0
94.667,2195,7,7.5,0.51,28,61,9,100,48,0,23,13.3,-60,0
94.728,2288,7,7.6,0.517,28,61,9,100,48,0,23,13.3,-60,0
94.79,2315,7,7.6,0.517,28,61,9,100,49,0,23,13.3,990,0
94.852,2441,7,7.6,0.517,28,61,9,100,49,0,24,13.3,990,0
94.913,2260,7,7.6,0.517,28,61,9,100,48,0,23,13.3,2470,0
94.975,2177,7,7.5,0.51,28,61,9,100,48,0,23,13.3,-2020,0
95.065,1788,7,7.5,0.51,28,61,9,100,51,0,23,13.3,-2020,0
95.131,1511,7,7.5,0.51,28,61,9,100,55,0,22,13.3,-5510,0
95.195,1724,7,7.6,0.517,28,61,9,100,52,0,23,13.3,-640,0
95.265,1956,7,7.6,0.517,28,61,9,100,49,0,23,13.3,-640,0
95.331,2242,7,7.6,0.517,28,61,9,100,48,0,23,13.3,2320,0
95.396,2651,7,7.6,0.517,28,61,9,100,49,0,24,13.3,5360,0
95.458,2771,7,7.5,0.51,28,61,9,100,49,0,24,13.4,5360,0
95.519,2927,7,7.5,0.51,28,61,9,100,50,0,24,13.4,3740,0
95.581,3001,7,7.5,0.51,28,61,9,100,50,0,24,13.4,1350,0
95.643,3134,7,7.5,0.51,28,61,9,100,51,0,25,13.4,1350,0
95.733,3104,7,7.4,0.503,28,62,9,100,51,0,25,12.8,1820,0
95.798,3068,7,7.4,0.503,28,62,9,100,51,0,25,12.8,-1100,0
95.859,3006,7,7.4,0.503,28,62,9,100,50,0,24,12.8,-1100,0
95.921,2969,7,7.4,0.503,28,62,9,100,50,0,24,12.8,-410,0
95.986,2955,7,7.6,0.517,28,62,9,100,50,0,24,13.1,-770,0
96.047,2867,7,7.6,0.517,28,62,9,100,49,0,24,13.1,-770,0
96.109,2713,7,7.6,0.517,28,62,9,100,49,0,24,13.1,-1430,0
96.199,2599,7,7.6,0.517,28,62,9,100,49,0,24,13.2,-1800,0
96.261,2508,7,7.6,0.517,28,62,9,100,49,0,24,13.2,-1800,0
96.322,2509,7,7.6,0.517,28,62,9,100,49,0,24,13.2,-1460,0
96.384,2428,7,7.6,0.517,28,62,9,100,49,0,24,13.2,-1460,0
96.445,2455,7,7.6,0.517,28,62,9,100,49,0,24,13.3,-580,0
96.507,2505,7,7.6,0.517,28,62,9,100,49,0,24,13.3,520,0
96.597,2569,7,7.6,0.517,28,62,9,100,49,0,24,13.3,700,0
96.658,2286,7,7.6,0.517,28,62,9,100,48,0,23,13.3,700,0
96.719,2297,7,7.6,0.517,28,62,9,100,48,0,23,13.3,-2930,0
96.781,2408,7,7.6,0.517,28,62,9,100,49,0,24,13.3,-2930,0
96.843,2522,7,7.6,0.517,28,62,9,100,49,0,24,13.3,1510,0
96.904,2647,7,7.6,0.517,28,62,9,100,49,0,24,13.3,2590,0
96.994,2647,7,7.5,0.51,28,62,9,100,49,0,24,13.3,-200,0
97.056,2331,7,7.5,0.51,28,62,9,100,49,0,23,13.3,-200,0
97.117,1962,7,7.5,0.51,28,62,9,100,49,0,23,13.3,-6850,0
97.179,1509,7,7.5,0.51,28,62,9,100,55,0,22,13.3,-6850,0
97.248,1843,7,7.6,0.517,28,62,9,100,51,0,23,13.3,-4530,0
97.313,1949,7,7.6,0.517,28,62,9,100,49,0,23,13.3,3050,0
97.383,2294,7,7.6,0.517,28,62,9,100,48,0,23,13.3,3050,0
97.444,2525,7,7.6,0.517,28,62,9,100,49,0,24,13.3,4800,0
97.506,2799,7,7.5,0.51,28,62,9,100,49,0,24,13.3,5050,0
97.567,2837,7,7.5,0.51,28,62,9,100,49,0,24,13.3,5050,0
97.629,2905,7,7.5,0.51,28,62,9,100,49,0,24,13.3,930,0
97.719,2995,7,7.5,0.51,28,62,9,100,50,0,24,13.3,540,0
97.793,3012,7,7.5,0.51,28,62,9,100,50,0,25,13.3,540,0
97.854,3050,7,7.5,0.51,28,62,9,100,50,0,25,13.3,590,0
97.916,3061,7,7.5,0.51,28,62,9,100,51,0,25,13.3,560,0
97.978,3037,7,7.6,0.517,28,62,9,100,50,0,25,13.3,560,0
98.038,2946,7,7.6,0.517,28,62,9,100,50,0,24,13.3,-930,0
98.1,2874,7,7.6,0.517,28,62,9,100,49,0,24,13.3,-930,0
98.162,2819,7,7.6,0.517,28,62,9,100,49,0,24,13.3,-800,0
98.251,2695,7,7.4,0.503,28,62,9,100,49,0,24,13.4,-690,0
98.313,2625,7,7.4,0.503,28,62,9,100,49,0,24,13.4,-1940,0
98.375,2509,7,7.4,0.503,28,62,9,100,49,0,24,13.4,-1940,0
98.436,2459,7,7.4,0.503,28,62,9,100,49,0,24,13.4,-1580,0
98.498,2444,7,7.5,0.51,28,62,9,100,49,0,24,13.4,-1580,0
98.559,2481,7,7.5,0.51,28,62,9,100,49,0,24,13.4,-230,0
98.621,2535,7,7.5,0.51,28,62,9,100,49,0,24,13.4,650,0
98.711,2535,7,7.5,0.51,28,62,9,100,49,0,24,13.4,260,0
98.772,2609,7,7.4,0.503,28,62,9,100,49,0,24,13.3,260,0
98.833,2592,7,7.4,0.503,28,62,9,100,49,0,24,13.3,450,0
98.895,2577,7,7.4,0.503,28,62,9,100,49,0,24,13.3,450,0
98.956,2627,7,7.4,0.503,28,62,9,100,49,0,24,13.3,-70,0
99.018,2595,7,7.5,0.51,28,62,9,100,49,0,24,13.2,220,0
99.079,2608,7,7.5,0.51,28,62,9,100,49,0,24,13.2,220,0
99.141,2627,7,7.5,0.51,28,62,9,100,49,0,24,13.2,-30,0
99.231,2352,7,7.4,0.503,28,62,9,100,49,0,23,13.3,-2400,0
99.293,2290,7,7.4,0.503,28,62,9,100,48,0,23,13.3,-2400,0
99.354,1911,7,7.4,0.503,28,62,9,100,50,0,23,13.3,-620,0
99.416,1674,7,7.4,0.503,28,62,9,100,53,0,22,13.3,-6160,0
99.485,1751,7,7.5,0.51,28,62,9,100,52,0,23,12.7,-6160,0
99.55,1779,7,7.5,0.51,28,62,9,100,51,0,23,12.7,220,0
99.62,2042,7,7.5,0.51,28,62,9,100,48,0,23,12.7,3460,0
99.681,1972,7,7.5,0.51,28,62,9,100,49,0,23,12.7,3460,0
99.751,2296,7,7.5,0.51,28,62,9,100,48,0,23,13,2040,0
99.813,2687,7,7.5,0.51,28,62,9,100,49,0,24,13,2040,0
99.874,2796,7,7.5,0.51,28,62,9,100,49,0,24,13,4410,0
99.935,3000,7,7.5,0.51,28,62,9,100,50,0,24,13,2220,0
99.997,3148,7,7.5,0.51,28,62,9,100,51,0,25,13.2,2390,0
100.091,3142,7,7.5,0.51,28,62,9,100,51,0,25,13.2,2390,0
100.153,3087,7,7.5,0.51,28,62,9,100,51,0,25,13.2,-590,0
100.213,3061,7,7.5,0.51,28,62,9,100,51,0,25,13.2,-590,0
100.275,2975,7,7.4,0.503,28,62,9,100,50,0,24,13,-710,0
100.337,2938,7,7.4,0.503,28,62,9,100,50,0,24,13,-800,0
100.398,2878,7,7.4,0.503,28,62,9,100,49,0,24,13,-800,0
100.46,2812,7,7.6,0.517,28,62,9,100,49,0,24,13.2,-970,0
100.554,2650,7,7.6,0.517,28,62,9,100,49,0,24,13.2,-1220,0
100.615,2578,7,7.6,0.517,28,62,9,100,49,0,24,13.2,-1220,0
100.677,2496,7,7.6,0.517,28,62,9,100,49,0,24,13.2,-1770,0
100.738,2509,7,7.6,0.517,28,62,9,100,49,0,24,13.2,-330,0
100.796,2548,7,7.6,0.517,28,62,9,100,49,0,24,13.3,-330,0
100.857,2460,7,7.6,0.517,28,62,9,100,49,0,24,13.3,-140,0
100.919,2433,7,7.6,0.517,28,62,9,100,49,0,24,13.3,-730,0
101.008,2513,7,7.4,0.503,28,62,9,100,49,0,24,13.4,-730,0
101.07,2249,7,7.4,0.503,28,62,9,100,48,0,23,13.4,1560,0
101.131,2347,7,7.4,0.503,28,62,9,100,49,0,23,13.4,1560,0
101.193,2438,7,7.4,0.503,28,62,9,100,49,0,24,13.4,-2310,0
101.254,2534,7,7.6,0.517,28,63,9,100,49,0,24,13.3,2090,0
101.316,2558,7,7.6,0.517,28,63,9,100,49,0,24,13.3,20,0
101.406,2651,7,7.6,0.517,28,63,9,100,49,0,24,13.3,20,0
101.467,2735,7,7.6,0.517,28,63,9,100,49,0,24,13.3,1040,0
101.529,2714,7,7.6,0.517,28,63,9,100,49,0,24,13.3,1040,0
101.591,2757,7,7.6,0.517,28,63,9,100,49,0,24,13.3,410,0
101.651,2672,7,7.6,0.517,28,63,9,100,49,0,24,13.3,-80,0
101.713,2495,7,7.6,0.517,28,63,9,100,49,0,24,13.3,-80,0
101.803,2149,7,7.6,0.517,28,63,9,100,48,0,23,13,-2000,0
101.865,1750,7,7.6,0.517,28,63,9,100,52,0,23,13,-5550,0
101.93,1502,7,7.6,0.517,28,63,9,100,55,0,22,13,-5550,0
102,1779,7,7.4,0.503,28,63,9,100,51,0,23,13.2,-4200,0
102.069,1971,7,7.4,0.503,28,63,9,100,49,0,23,13.2,4210,0
102.135,2230,7,7.4,0.503,28,63,9,100,48,0,23,13.2,4210,0
102.197,2642,7,7.4,0.503,28,63,9,100,49,0,24,13.2,4920,0
102.258,2746,7,7.5,0.51,28,63,9,100,49,0,24,13.3,2930,0
102.319,2823,7,7.5,0.51,28,63,9,100,49,0,24,13.3,2930,0
102.381,2946,7,7.5,0.51,28,63,9,100,50,0,24,13.3,1420,0
102.442,2967,7,7.5,0.51,28,63,9,100,50,0,24,13.3,1420,0
102.504,3097,7,7.5,0.51,28,63,9,100,51,0,25,13.4,1180,0
102.598,3085,7,7.5,0.51,28,63,9,100,51,0,25,13.4,860,0
102.659,3089,7,7.5,0.51,28,63,9,100,51,0,25,13.4,640,0
102.721,3019,7,7.5,0.51,28,63,9,100,50,0,25,13.4,640,0
102.782,2876,7,7.5,0.51,28,63,9,100,49,0,24,13.3,-1850,0
102.848,2873,7,7.5,0.51,28,63,9,100,49,0,24,13.3,-1850,0
102.91,2819,7,7.5,0.51,28,63,9,100,49,0,24,13.3,-780,0
102.971,2843,7,7.5,0.51,28,63,9,100,49,0,24,13.3,-590,0
103.032,2768,7,7.4,0.503,28,63,9,100,49,0,24,13.4,-460,0
103.122,2678,7,7.4,0.503,28,63,9,100,49,0,24,13.4,-460,0
103.184,2661,7,7.4,0.503,28,63,9,100,49,0,24,13.4,-750,0
103.245,2617,7,7.4,0.503,28,63,9,100,49,0,24,13.4,-750,0
103.307,2542,7,7.5,0.51,28,63,9,100,49,0,24,13.4,-1250,0
103.368,2561,7,7.5,0.51,28,63,9,100,49,0,24,13.4,-70,0
103.43,2532,7,7.5,0.51,28,63,9,100,49,0,24,13.4,-70,0
103.491,2579,7,7.4,0.503,28,63,9,100,49,0,24,13.4,-370,0
103.585,2659,7,7.4,0.503,28,63,9,100,49,0,24,13.4,670,0
103.643,2689,7,7.4,0.503,28,63,9,100,49,0,24,13.4,670,0
103.704,2777,7,7.4,0.503,28,63,9,100,49,0,24,13.4,1590,0
103.765,2787,7,7.4,0.503,28,63,9,100,49,0,24,13.4,370,0
103.827,2871,7,7.5,0.51,28,63,9,100,49,0,24,13.4,370,0
103.892,2872,7,7.5,0.51,28,63,9,100,49,0,24,13.4,1250,0
103.954,2823,7,7.5,0.51,28,63,9,100,49,0,24,13.4,-800,0
104.044,2864,7,7.6,0.517,28,63,9,100,49,0,24,12.9,-800,0
104.106,2830,7,7.6,0.517,28,63,9,100,49,0,24,12.9,-10,0
104.167,2875,7,7.6,0.517,28,63,9,100,49,0,24,12.9,-10,0
104.229,2851,7,7.6,0.517,28,63,9,100,49,0,24,12.9,440,0
104.29,2840,7,7.7,0.524,28,63,9,100,49,0,24,12.6,-600,0
104.352,2755,7,7.7,0.524,28,63,9,100,49,0,24,12.6,-730,0
104.442,2640,7,7.7,0.524,28,63,9,100,49,0,24,12.6,-730,0
104.502,2157,7,7.7,0.524,28,63,9,100,48,0,23,12.6,-4240,0
104.564,1755,7,9.6,0.653,28,63,9,100,52,0,23,13,-4240,0
104.629,1500,7,9.6,0.653,28,63,9,100,55,0,22,13,-5630,0
104.695,1710,7,9.6,0.653,28,63,9,100,52,0,23,13,-2630,0
104.765,1730,7,9.6,0.653,28,63,9,100,52,0,23,13,-2630,0
104.831,1958,7,10.2,0.694,28,63,9,100,49,0,23,13.2,2380,0
104.905,2232,7,10.2,0.694,28,63,9,100,48,0,23,13.2,4720,0
104.97,2465,7,10.2,0.694,28,63,9,100,49,0,24,13.2,4720,0
105.032,2748,7,10.2,0.694,28,63,9,100,49,0,24,13.2,4440,0
105.093,2866,7,10.8,0.735,28,63,9,100,49,0,24,13.4,2200,0
105.155,3013,7,10.8,0.735,28,63,9,100,50,0,25,13.4,2200,0
105.215,3205,7,10.8,0.735,28,63,9,100,52,0,25,13.4,2470,0
105.305,3242,7,11.2,0.762,28,63,9,100,52,0,25,13.5,1070,0
105.371,3099,7,11.2,0.762,28,63,9,100,51,0,25,13.5,1070,0
105.432,3069,7,11.2,0.762,28,63,9,100,51,0,25,13.5,-1210,0
105.494,3048,7,11.2,0.762,28,63,9,100,50,0,25,13.5,-510,0
105.556,2946,7,10.9,0.741,28,63,9,100,50,0,24,13.5,-510,0
105.617,2874,7,10.9,0.741,28,63,9,100,49,0,24,13.5,-1710,0
105.678,2744,7,10.9,0.741,28,63,9,100,49,0,24,13.5,-990,0
105.769,2605,7,10.9,0.741,28,63,9,100,49,0,24,13.5,-990,0
105.831,2512,7,11,0.748,28,63,9,100,49,0,24,13.5,-2350,0
105.911,2387,7,11,0.748,28,63,9,100,49,0,23,13.5,-1550,0
105.969,2446,7,11,0.748,28,63,9,100,49,0,24,13.5,-1550,0
106.031,2561,7,11,0.748,28,63,9,100,49,0,24,13.5,1210,0
106.092,2433,7,11,0.748,28,63,9,100,49,0,24,13.5,-760,0
