Time,RPM,TPS,O2,Lambda,IAT,CLT,Engine,Accel Enrich,VE,TPS DOT,Advance,Battery V,rpm/s,Hard Limiter
94.307,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
94.369,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
94.434,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
94.5,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
94.57,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
94.639,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
94.705,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
94.774,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
94.844,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
94.906,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
94.97,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.04,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.11,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.18,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.25,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.315,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.385,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.454,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.516,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.582,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.651,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.716,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.786,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.855,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.917,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
95.987,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.052,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.122,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.192,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.257,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.327,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.388,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.457,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.528,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.597,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.667,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.729,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.794,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.864,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.933,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
96.999,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
97.068,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
97.138,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
97.199,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
97.265,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
97.335,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
97.404,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
97.474,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
97.544,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
97.605,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
97.671,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
97.74,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
97.809,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
97.871,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
97.936,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.006,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.076,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.142,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.211,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.281,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.35,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.419,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.485,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.551,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.616,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.678,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.748,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.818,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.883,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
98.953,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.018,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.088,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.157,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.219,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.289,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.354,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.424,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.49,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.555,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.625,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.69,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.76,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.829,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.891,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
99.96,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.026,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.096,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.165,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.227,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.292,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.362,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.432,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.501,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.57,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.64,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.706,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.776,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.845,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.915,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
100.985,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.046,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.112,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.181,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.242,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.308,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.378,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.447,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.517,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.587,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.648,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.714,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.779,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.848,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.918,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
101.988,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.057,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.127,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.189,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.259,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.324,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.394,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.464,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.533,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.602,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.664,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.729,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.799,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.861,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.93,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
102.996,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
103.066,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
103.135,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
103.201,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
103.27,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
103.339,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
103.409,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
103.471,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
103.54,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
103.606,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
103.676,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
103.742,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
103.807,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
103.872,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
103.941,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.011,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.081,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.151,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.212,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.278,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.348,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.413,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.483,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.548,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.618,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.683,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.753,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.823,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.888,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
104.958,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.028,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.097,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.158,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.224,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.293,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.355,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.421,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.491,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.56,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.63,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.7,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.768,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.83,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.896,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
105.965,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.035,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.101,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.17,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.24,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.302,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.367,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.436,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.506,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.572,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.637,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.707,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.777,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.842,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.912,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
106.982,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
107.042,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
107.108,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
107.178,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
107.248,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
107.313,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
107.379,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
107.445,0,8,7.4,0.503,30,79,0,100,0,0,7,0.4,0,0
107.514,0,8,7.4,0.503,30,79,0,100,0,0,7,5.6,0,0
107.584,0,8,7.4,0.503,30,79,0,100,0,0,7,5.6,0,0
107.65,0,8,7.4,0.503,30,79,0,100,0,0,7,5.6,0,0
107.718,0,8,7.4,0.503,30,79,0,100,0,0,7,5.6,0,0
107.784,0,8,7.4,0.503,30,79,0,100,0,0,7,8.4,0,0
107.85,0,8,7.4,0.503,30,79,0,100,0,0,7,8.4,0,0
107.919,0,8,7.4,0.503,30,79,0,100,0,0,7,8.4,0,0
107.985,0,8,7.4,0.503,30,79,0,100,0,0,7,8.4,0,0
108.051,0,8,7.4,0.503,30,79,0,100,0,0,7,9.9,0,0
108.12,0,8,7.4,0.503,30,79,0,100,0,0,7,9.9,0,0
108.19,0,8,7.4,0.503,30,79,0,100,0,0,7,9.9,0,0
108.26,0,8,7.4,0.503,30,79,0,100,0,0,7,10.7,0,0
108.325,0,8,7.4,0.503,30,79,0,100,0,0,7,10.7,0,0
108.394,0,8,7.4,0.503,30,79,0,100,0,0,7,10.7,0,0
108.46,0,8,7.4,0.503,30,79,0,100,0,0,7,10.7,0,0
108.526,0,8,7.4,0.503,30,79,0,100,0,0,7,11.1,0,0
108.595,0,8,7.4,0.503,30,79,0,100,0,0,7,11.1,0,0
108.665,0,8,7.4,0.503,30,79,0,100,0,0,7,11.1,0,0
108.735,0,8,7.4,0.503,30,79,0,100,0,0,7,11.1,0,0
108.801,0,8,7.9,0.537,30,79,0,100,0,0,7,10.3,0,0
108.866,0,8,7.9,0.537,30,79,0,100,0,0,7,10.3,0,0
108.936,293,8,7.9,0.537,30,79,10,100,55,0,7,10.3,0,0
109.021,311,8,7.8,0.531,30,79,10,100,55,0,7,10.3,3210,0
109.087,303,8,7.8,0.531,30,79,10,100,55,0,7,10.3,3210,0
109.148,337,8,7.8,0.531,30,79,10,100,55,0,7,10.3,-100,0
109.214,555,8,7.8,0.531,30,79,13,100,55,0,23,10.3,16180,0
109.308,2910,8,8,0.544,30,79,13,100,50,0,24,9.8,16180,0
109.378,3853,8,8,0.544,30,79,13,100,57,0,26,9.8,9810,0
109.444,4407,8,8,0.544,30,79,13,100,62,0,27,9.8,13220,0
109.513,4683,8,8,0.544,30,79,13,100,62,0,27,9.8,4510,0
109.579,4527,8,7.7,0.524,30,79,13,100,63,0,27,10.3,4510,0
109.656,4278,8,7.7,0.524,30,79,13,100,61,0,27,10.3,-2520,0
109.726,3920,8,7.7,0.524,30,79,13,100,58,0,26,10.3,-4180,0
109.796,3596,8,7.5,0.51,30,79,13,100,55,0,26,11.2,-4180,0
109.861,3126,8,7.5,0.51,30,79,13,100,52,0,25,11.2,-5100,0
109.931,2838,8,7.5,0.51,30,79,13,100,49,0,24,11.2,-6160,0
109.997,2587,8,7.5,0.51,30,79,13,100,49,0,24,11.2,-6160,0
110.067,2344,8,7.4,0.503,30,79,13,100,49,0,23,11.8,-4040,0
110.132,2240,8,7.4,0.503,30,79,13,100,49,0,23,11.8,-2430,0
110.198,2203,8,7.4,0.503,30,79,13,100,49,0,23,11.8,-2430,0
110.266,2192,8,7.4,0.503,30,79,13,100,49,0,23,11.8,-460,0
110.332,2265,8,7.4,0.503,30,79,13,100,49,0,23,12.1,710,0
110.394,2334,8,7.4,0.503,30,79,13,100,49,0,23,12.1,710,0
110.459,2430,8,7.4,0.503,30,79,13,100,49,0,24,12.1,1720,0
110.521,2582,8,7.4,0.503,30,79,13,100,49,0,24,12.1,1720,0
110.587,2639,8,7.6,0.517,30,79,13,100,49,0,24,12.3,1450,0
110.652,2323,8,7.6,0.517,30,79,13,100,49,0,23,12.3,-750,0
110.718,2273,8,7.6,0.517,30,79,13,100,49,0,23,12.3,-750,0
110.779,2356,8,7.6,0.517,30,79,13,100,49,0,23,12.3,-2340,0
110.845,2487,8,7.6,0.517,30,79,13,100,49,0,24,12.5,2120,0
110.911,2605,8,7.6,0.517,30,79,13,100,49,0,24,12.5,1200,0
111.004,2649,8,7.6,0.517,30,79,13,100,49,0,24,12.5,1200,0
111.066,2732,8,7.5,0.51,30,79,13,100,49,0,24,12.6,540,0
111.131,2711,8,7.5,0.51,30,79,13,100,49,0,24,12.6,540,0
111.196,2799,8,7.5,0.51,30,79,13,100,49,0,24,12.6,520,0
111.258,2951,8,7.5,0.51,30,79,13,100,50,0,24,12.6,1700,0
111.324,2870,8,7.6,0.517,30,79,13,100,50,0,24,12.6,1700,0
111.389,2946,8,7.6,0.517,30,79,13,100,50,0,24,12.6,30,0
111.451,2917,8,7.6,0.517,30,79,13,100,50,0,24,12.6,330,0
111.517,2955,8,7.6,0.517,30,79,13,100,50,0,24,12.6,330,0
111.582,2931,8,7.7,0.524,30,78,13,100,50,0,24,12.6,340,0
111.663,2914,8,7.7,0.524,30,78,13,100,50,0,24,12.6,-30,0
111.729,2903,8,7.7,0.524,30,78,13,100,50,0,24,12.6,-30,0
111.794,2913,8,7.5,0.51,29,78,13,100,50,0,24,12.1,-450,0
111.856,2813,8,7.5,0.51,29,78,13,100,49,0,24,12.1,-280,0
111.922,2777,8,7.5,0.51,29,78,13,100,49,0,24,12.1,-280,0
111.987,2690,8,7.5,0.51,29,78,13,100,49,0,24,12.1,-1360,0
112.082,2602,8,7.6,0.517,29,77,13,100,49,0,24,12.4,-890,0
112.144,2647,8,7.6,0.517,29,77,13,100,49,0,24,12.4,-890,0
112.209,2633,8,7.6,0.517,29,77,13,100,49,0,24,12.4,-30,0
112.273,2616,8,7.6,0.517,29,77,13,100,49,0,24,12.4,-410,0
112.335,2651,8,7.7,0.524,29,76,13,100,49,0,24,12.6,-410,0
112.401,2692,8,7.7,0.524,29,76,13,100,49,0,24,12.6,420,0
112.463,2723,8,7.7,0.524,29,76,13,100,49,0,24,12.6,660,0
112.528,2764,8,7.7,0.524,29,76,13,100,49,0,24,12.6,660,0
112.594,2851,8,7.5,0.51,29,76,13,100,49,0,24,12.6,830,0
112.676,2966,8,7.5,0.51,29,76,13,100,50,0,24,12.6,1120,0
112.742,2948,8,7.5,0.51,29,76,13,100,50,0,24,12.6,1120,0
112.803,2952,8,7.4,0.503,29,75,13,100,50,0,24,12.7,540,0
112.869,2884,8,7.4,0.503,29,75,13,100,50,0,24,12.7,-790,0
112.934,2867,8,7.4,0.503,29,75,13,100,50,0,24,12.7,-790,0
112.995,2813,8,7.4,0.503,29,75,13,100,49,0,24,12.7,-400,0
113.061,2826,8,7.6,0.517,29,75,13,100,49,0,24,12.7,-120,0
113.154,2783,8,7.6,0.517,29,75,13,100,49,0,24,12.7,-490,0
113.22,2798,8,7.6,0.517,29,75,13,100,49,0,24,12.7,-490,0
113.286,2778,8,7.6,0.517,29,75,13,100,49,0,24,12.7,-80,0
113.348,2827,8,7.6,0.517,29,74,13,100,49,0,24,12.7,-80,0
113.413,2753,8,7.6,0.517,29,74,13,100,49,0,24,12.7,520,0
113.479,2716,8,7.6,0.517,29,74,13,100,49,0,24,12.7,-1120,0
113.54,2675,8,7.6,0.517,29,74,13,100,49,0,24,12.7,-1120,0
113.606,2551,8,7.5,0.51,29,73,13,100,49,0,24,12.8,-1000,0
113.688,2227,8,7.5,0.51,29,73,13,100,49,0,23,12.8,-2000,0
113.75,1844,8,7.5,0.51,29,73,13,100,51,0,23,12.8,-2000,0
113.815,1345,8,7.6,0.517,29,72,13,100,57,0,22,12.7,-7790,0
113.884,1341,8,7.6,0.517,29,72,13,100,57,0,22,12.7,-2950,0
113.946,1590,8,7.6,0.517,29,72,13,100,54,0,22,12.7,-2950,0
114.015,2061,8,7.6,0.517,29,72,13,100,49,0,23,12.7,4730,0
114.085,2326,8,7.7,0.524,29,72,13,100,49,0,23,12.6,3000,0
114.15,2602,8,7.7,0.524,29,72,13,100,49,0,24,12.6,3000,0
114.216,2914,8,7.7,0.524,29,72,13,100,50,0,24,12.6,4880,0
114.278,2911,8,7.7,0.524,29,72,13,100,50,0,24,12.6,3030,0
114.343,3015,8,7.5,0.51,29,71,13,100,51,0,25,12.2,3030,0
114.409,2985,8,7.5,0.51,29,71,13,100,50,0,24,12.2,770,0
114.47,3107,8,7.5,0.51,29,71,13,100,51,0,25,12.2,1250,0
114.535,3141,8,7.5,0.51,29,71,13,100,52,0,25,12.2,1250,0
114.6,2999,8,7.4,0.503,29,71,13,100,51,0,24,12.5,-1060,0
114.666,2970,8,7.4,0.503,29,71,13,100,50,0,24,12.5,-1060,0
114.732,2866,8,7.4,0.503,29,71,13,100,50,0,24,12.5,-720,0
114.826,2841,8,7.6,0.517,29,70,13,100,49,0,24,12.6,-630,0
114.892,2807,8,7.6,0.517,29,70,13,100,49,0,24,12.6,-230,0
114.953,2840,8,7.6,0.517,29,70,13,100,49,0,24,12.6,-230,0
115.019,2764,8,7.6,0.517,29,70,13,100,49,0,24,12.6,-440,0
115.085,2761,8,7.6,0.517,29,70,13,100,49,0,24,12.7,-380,0
115.146,2653,8,7.6,0.517,29,70,13,100,49,0,24,12.7,-380,0
115.211,2655,8,7.6,0.517,29,70,13,100,49,0,24,12.7,-1230,0
115.273,2547,8,7.6,0.517,29,70,13,100,49,0,24,12.7,-1230,0
115.338,2479,8,7.5,0.51,29,69,13,100,49,0,24,12.8,-910,0
115.4,2275,8,7.5,0.51,29,69,13,100,49,0,23,12.8,-2720,0
115.465,2440,8,7.5,0.51,29,69,13,100,49,0,24,12.8,1650,0
115.559,2599,8,7.5,0.51,29,69,13,100,49,0,24,12.8,1650,0
115.621,2621,8,7.6,0.517,29,69,13,100,49,0,24,12.8,1460,0
115.679,2615,8,7.6,0.517,29,69,13,100,49,0,24,12.8,1460,0
115.74,2247,8,7.6,0.517,29,69,13,100,49,0,23,12.8,290,0
115.805,1979,8,7.6,0.517,29,69,13,100,49,0,23,12.8,-4970,0
115.871,2065,8,7.7,0.524,29,69,13,100,49,0,23,12.8,-4970,0
115.936,1660,8,7.7,0.524,29,69,13,100,53,0,22,12.8,-530,0
116.006,1782,8,7.7,0.524,29,69,13,100,52,0,23,12.8,-4280,0
116.075,1994,8,7.7,0.524,29,69,13,100,49,0,23,12.8,-4280,0
116.145,2253,8,7.5,0.51,29,69,13,100,49,0,23,12.8,3570,0
116.211,2469,8,7.5,0.51,29,69,13,100,49,0,24,12.8,4250,0
116.272,2765,8,7.5,0.51,29,69,13,100,49,0,24,12.8,4250,0
116.338,2882,8,7.5,0.51,29,69,13,100,50,0,24,12.8,3830,0
116.4,3046,8,7.4,0.503,29,69,13,100,51,0,25,12.8,2440,0
116.466,3083,8,7.4,0.503,29,69,13,100,51,0,25,12.8,370,0
116.56,2997,8,7.4,0.503,29,69,13,100,51,0,24,12.8,370,0
116.624,3183,20,7.6,0.517,29,69,25,188,70,160,29,12.8,-1000,0
116.694,4040,32,7.6,0.517,29,69,25,188,87,160,33,12.8,10570,0
116.764,5052,38,7.6,0.517,29,69,25,188,91,160,40,12.8,10570,0
116.833,5159,26,7.6,0.517,29,69,9,100,82,0,34,12.8,14200,0
116.903,4852,16,7.7,0.524,29,69,9,100,72,0,28,12.8,-5570,0
116.973,4641,12,7.7,0.524,29,69,9,100,65,0,28,12.8,-5570,0
117.039,4392,10,7.7,0.524,29,69,9,100,63,0,27,12.8,-3960,0
117.104,4159,9,7.8,0.531,29,69,9,100,60,0,27,12.8,-3480,0
117.166,3934,8,7.8,0.531,29,69,9,100,58,0,26,12.8,-3480,0
117.23,3869,13,7.8,0.531,29,69,25,174,62,70,27,12.8,-3230,0
117.292,4082,17,7.8,0.531,29,69,25,174,71,70,27,12.8,-3230,0
117.362,4752,20,7.7,0.524,28,69,25,174,75,70,31,12.8,3810,0
117.435,5415,20,7.7,0.524,28,69,9,100,78,0,33,12.8,7990,0
117.509,5622,14,7.7,0.524,28,69,9,100,66,0,30,12.8,6060,0
117.575,5136,11,7.7,0.524,28,69,9,100,60,0,28,12.8,6060,0
117.645,4815,9,7.6,0.517,28,69,9,100,61,0,27,12.6,-5870,0
117.706,4410,8,7.6,0.517,28,69,9,100,62,0,27,12.6,-6250,0
117.776,4088,8,7.6,0.517,28,69,9,100,59,0,27,12.6,-6250,0
117.838,3811,8,7.6,0.517,28,69,9,100,57,0,26,12.6,-5150,0
117.898,3416,9,7.7,0.524,28,69,9,100,54,0,26,12.5,-5150,0
117.964,3476,20,7.7,0.524,28,69,25,182,71,160,30,12.5,-5420,0
118.029,3996,32,7.7,0.524,28,69,25,182,87,160,33,12.5,-130,0
118.103,5339,40,7.7,0.524,28,69,25,182,95,160,39,12.5,-130,0
118.173,5603,44,7.8,0.531,28,68,9,100,103,60,41,12.6,19990,0
118.243,6599,31,7.8,0.531,28,68,9,100,105,0,35,12.6,10520,0
118.317,6000,19,7.8,0.531,28,68,9,100,81,0,33,12.6,-3040,0
118.39,5496,13,7.6,0.517,28,68,9,100,63,0,29,12.6,-3040,0
