Time,RPM,TPS,O2,Lambda,IAT,CLT,Engine,Accel Enrich,VE,TPS DOT,Advance,Battery V,rpm/s,Hard Limiter
78.111,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
78.18,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
78.246,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
78.307,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
78.372,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
78.442,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
78.504,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
78.574,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
78.639,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
78.708,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
78.778,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
78.848,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
78.914,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
78.979,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.044,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.11,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.179,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.249,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.311,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.376,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.445,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.516,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.585,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.646,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.712,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.782,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.848,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.917,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
79.987,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.048,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.114,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.183,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.245,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.311,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.38,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.449,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.519,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.588,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.651,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.716,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.785,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.851,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.921,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
80.99,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
81.052,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
81.122,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
81.187,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
81.256,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
81.319,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
81.384,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
81.454,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
81.523,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
81.592,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
81.654,0,8,7.4,0.503,33,92,0,0,0,0,0,0.4,0,0
81.72,0,8,7.8,0.531,33,92,0,0,0,0,0,5.2,0,0
81.785,0,8,7.8,0.531,33,92,0,0,0,0,0,5.2,0,0
81.851,0,8,7.8,0.531,33,92,0,0,0,0,0,5.2,0,0
81.916,0,8,7.8,0.531,33,92,0,0,0,0,0,5.2,0,0
81.986,0,8,7.6,0.517,33,92,0,0,0,0,0,8,0,0
82.051,0,8,7.6,0.517,33,92,0,0,0,0,0,8,0,0
82.118,0,8,7.6,0.517,33,92,0,0,0,0,0,8,0,0
82.187,0,8,7.6,0.517,33,92,0,0,0,0,0,8,0,0
82.256,0,8,7.5,0.51,33,92,0,0,0,0,0,9.6,0,0
82.318,0,8,7.5,0.51,33,92,0,0,0,0,0,9.6,0,0
82.383,0,8,7.5,0.51,33,92,0,0,0,0,0,9.6,0,0
82.448,0,8,7.5,0.51,33,92,0,0,0,0,0,9.6,0,0
82.518,0,8,7.4,0.503,33,92,0,0,0,0,0,10.5,0,0
82.584,0,8,7.4,0.503,33,92,0,0,0,0,0,10.5,0,0
82.653,0,8,7.4,0.503,33,92,0,0,0,0,0,10.5,0,0
82.719,0,8,7.4,0.503,33,92,0,0,0,0,0,11,0,0
82.785,0,8,7.4,0.503,33,92,0,0,0,0,0,11,0,0
82.85,0,8,7.4,0.503,33,92,0,0,0,0,0,11,0,0
82.916,0,8,7.4,0.503,33,92,0,0,0,0,0,11,0,0
82.981,0,8,7.4,0.503,33,92,0,0,0,0,0,11.2,0,0
83.051,0,8,7.4,0.503,33,92,0,0,0,0,0,11.2,0,0
83.121,0,8,7.4,0.503,33,92,0,0,0,0,0,11.2,0,0
83.187,0,8,7.4,0.503,33,92,0,0,0,0,0,11.2,0,0
83.255,0,8,7.4,0.503,33,92,0,0,0,0,0,11.3,0,0
83.321,0,8,7.4,0.503,33,92,0,0,0,0,0,11.3,0,0
83.387,0,8,7.4,0.503,33,92,0,0,0,0,0,11.3,0,0
83.456,0,8,7.4,0.503,33,92,0,0,0,0,0,11.3,0,0
83.522,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
83.587,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
83.654,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
83.723,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
83.789,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
83.854,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
83.923,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
83.989,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
84.055,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
84.12,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
84.19,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
84.255,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
84.324,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
84.391,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
84.46,0,8,7.4,0.503,33,92,0,0,0,0,0,11.4,0,0
84.525,0,8,7.5,0.51,33,92,0,0,0,0,0,11.3,0,0
84.591,0,8,7.5,0.51,33,92,0,0,0,0,0,11.3,0,0
84.657,0,8,7.5,0.51,33,92,0,0,0,0,0,11.3,0,0
84.722,0,8,7.5,0.51,33,92,0,0,0,0,0,11.3,0,0
84.792,0,8,7.4,0.503,33,92,0,0,0,0,0,11.3,0,0
84.858,0,8,7.4,0.503,33,92,0,0,0,0,0,11.3,0,0
84.927,0,8,7.4,0.503,33,92,0,0,0,0,0,11.3,0,0
84.996,0,8,7.6,0.517,33,92,0,0,0,0,0,11.3,0,0
85.062,0,8,7.6,0.517,33,92,0,0,0,0,0,11.3,0,0
85.127,0,8,7.6,0.517,33,92,0,0,0,0,0,11.3,0,0
85.194,0,8,7.6,0.517,33,92,0,0,0,0,0,11.3,0,0
85.263,0,8,7.5,0.51,33,92,0,0,0,0,0,11.4,0,0
85.329,0,8,7.5,0.51,33,92,0,0,0,0,0,11.4,0,0
85.394,0,8,7.5,0.51,33,92,0,0,0,0,0,11.4,0,0
85.464,0,8,7.5,0.51,33,92,0,0,0,0,0,11.4,0,0
85.533,0,8,7.6,0.517,33,92,0,0,0,0,0,11.3,0,0
85.599,0,8,7.6,0.517,33,92,0,0,0,0,0,11.3,0,0
85.665,0,8,7.6,0.517,33,92,0,0,0,0,0,11.3,0,0
85.73,0,8,7.6,0.517,33,92,0,0,0,0,0,11.3,0,0
85.796,0,8,8.3,0.565,33,92,0,0,0,0,0,10.2,0,0
85.865,0,8,8.3,0.565,33,92,0,0,0,0,0,10.2,0,0
85.931,313,8,8.3,0.565,33,92,2,100,55,0,7,10.2,2770,0
86.008,295,8,8.2,0.558,33,92,2,100,55,0,7,10.2,300,0
86.103,320,8,8.2,0.558,33,92,2,100,55,0,7,10.2,300,0
86.164,208,8,8.2,0.558,33,92,2,100,55,0,7,10.2,300,0
86.226,532,8,8.2,0.558,33,92,5,100,55,0,23,10.2,1950,0
86.287,2618,8,7.9,0.537,33,92,5,100,49,0,24,10.3,1950,0
86.357,3602,8,7.9,0.537,33,92,5,100,50,0,27,10.3,20860,0
86.422,4123,8,7.9,0.537,33,92,5,100,55,0,27,10.3,13040,0
86.492,4430,8,7.9,0.537,33,92,5,100,57,0,27,10.3,13040,0
86.561,4612,8,7.6,0.517,33,92,5,100,58,0,27,10.9,5080,0
86.64,4518,8,7.6,0.517,33,92,5,100,58,0,27,10.9,1580,0
86.713,4307,8,7.6,0.517,33,92,5,100,56,0,27,10.9,-2410,0
86.783,4155,8,7.6,0.517,33,92,5,100,55,0,27,11.5,-2410,0
86.852,3941,8,7.6,0.517,33,92,5,100,53,0,26,11.5,-2410,0
86.918,3727,8,7.6,0.517,33,92,5,100,51,0,26,11.5,-3260,0
86.988,3466,8,7.6,0.517,33,92,5,100,50,0,26,11.5,-3260,0
87.053,3119,8,7.4,0.503,33,92,5,100,49,0,25,11.9,-3790,0
87.122,3046,8,7.4,0.503,33,92,5,100,49,0,25,11.9,-3650,0
87.188,2952,8,7.4,0.503,33,92,5,100,49,0,24,11.9,-3650,0
87.254,2858,8,7.4,0.503,33,92,5,100,49,0,24,11.9,-900,0
87.319,2768,8,7.4,0.503,33,92,5,100,49,0,24,12.1,-1780,0
87.381,2643,8,7.4,0.503,33,92,5,100,49,0,24,12.1,-1780,0
87.442,2661,8,7.4,0.503,33,92,5,100,49,0,24,12.1,-980,0
87.503,2705,8,7.4,0.503,33,92,5,100,49,0,24,12.1,-980,0
87.565,2746,8,7.5,0.51,33,92,5,100,49,0,24,12.2,350,0
87.635,2844,8,7.5,0.51,33,92,5,100,49,0,24,12.2,970,0
87.697,2856,8,7.5,0.51,33,92,5,100,49,0,24,12.2,970,0
87.758,2962,8,7.4,0.503,33,92,5,100,49,0,24,12.4,1190,0
87.852,3006,8,7.4,0.503,33,92,5,100,49,0,24,12.4,560,0
87.913,3018,8,7.4,0.503,33,92,5,100,49,0,25,12.4,560,0
87.974,3002,8,7.4,0.503,33,92,5,100,49,0,24,12.4,570,0
88.037,3071,8,7.4,0.503,33,92,5,100,49,0,25,12.2,-100,0
88.098,3095,8,7.4,0.503,33,92,5,100,49,0,25,12.2,-100,0
88.159,3094,8,7.4,0.503,33,92,5,100,49,0,25,12.2,1040,0
88.22,3066,8,7.4,0.503,33,92,5,100,49,0,25,12.2,-1230,0
88.311,3132,8,7.5,0.51,33,92,5,100,50,0,25,12,-1230,0
88.376,3047,8,7.5,0.51,33,92,5,100,49,0,25,12,1270,0
88.442,2984,8,7.5,0.51,33,92,5,100,49,0,24,12,-1700,0
88.511,3074,8,7.5,0.51,33,92,5,100,49,0,25,12,-1700,0
88.577,3058,8,7.5,0.51,33,91,5,100,49,0,25,12.3,920,0
88.647,3091,8,7.5,0.51,33,91,5,100,49,0,25,12.3,470,0
88.707,3115,8,7.5,0.51,33,91,5,100,49,0,25,12.3,470,0
88.77,3052,8,7.5,0.51,33,91,5,100,49,0,25,12.3,-280,0
88.831,3064,8,7.4,0.503,33,90,5,100,49,0,25,12.5,-90,0
88.892,3061,8,7.4,0.503,33,90,5,100,49,0,25,12.5,-90,0
88.954,3063,8,7.4,0.503,33,90,5,100,49,0,25,12.5,-40,0
89.019,3126,8,7.4,0.503,33,90,5,100,50,0,25,12.7,970,0
89.109,3105,8,7.4,0.503,33,90,5,100,49,0,25,12.7,970,0
89.171,2976,8,7.4,0.503,33,90,5,100,49,0,24,12.7,-2000,0
89.232,3000,8,7.4,0.503,33,90,5,100,49,0,24,12.7,-2000,0
89.294,3042,8,7.5,0.51,33,88,5,100,49,0,25,12.7,430,0
89.355,3085,8,7.5,0.51,33,88,5,100,49,0,25,12.7,990,0
89.417,3143,8,7.5,0.51,33,88,5,100,50,0,25,12.7,990,0
89.479,3100,8,7.5,0.51,33,88,5,100,49,0,25,12.7,420,0
89.568,3131,8,7.5,0.51,33,87,5,100,50,0,25,12.7,-370,0
89.629,3097,8,7.5,0.51,33,87,5,100,49,0,25,12.7,-370,0
89.692,3040,8,7.5,0.51,33,87,5,100,49,0,25,12.7,-660,0
89.753,3078,8,7.5,0.51,33,87,5,100,49,0,25,12.7,400,0
89.815,3040,8,7.4,0.503,33,87,5,100,49,0,25,12.8,400,0
89.876,3053,8,7.4,0.503,33,87,5,100,49,0,25,12.8,-340,0
89.937,3085,8,7.4,0.503,33,87,5,100,49,0,25,12.8,140,0
90.028,3056,8,7.4,0.503,33,87,5,100,49,0,25,12.8,140,0
90.092,3064,8,7.4,0.503,33,86,5,100,49,0,25,12.8,440,0
90.154,3083,8,7.4,0.503,33,86,5,100,49,0,25,12.8,-360,0
90.215,3044,8,7.4,0.503,33,86,5,100,49,0,25,12.8,-360,0
90.276,3109,8,7.4,0.503,33,86,5,100,49,0,25,12.8,190,0
90.339,3150,8,7.5,0.51,33,85,5,100,50,0,25,12.8,190,0
90.4,3113,8,7.5,0.51,33,85,5,100,49,0,25,12.8,900,0
90.49,3076,8,7.5,0.51,33,85,5,100,49,0,25,12.8,-880,0
90.551,3093,8,7.5,0.51,33,85,5,100,49,0,25,12.8,60,0
90.613,3073,8,7.4,0.503,33,84,5,100,49,0,25,12.8,60,0
90.674,3078,8,7.4,0.503,33,84,5,100,49,0,25,12.8,-350,0
90.735,3052,8,7.4,0.503,33,84,5,100,49,0,25,12.8,-350,0
90.797,3103,8,7.4,0.503,33,84,5,100,49,0,25,12.8,70,0
90.858,3134,8,7.4,0.503,33,83,5,100,50,0,25,12.8,430,0
90.949,3127,8,7.4,0.503,33,83,5,100,50,0,25,12.8,430,0
91.011,3180,8,7.4,0.503,33,83,5,100,50,0,25,12.8,190,0
91.072,3104,8,7.5,0.51,33,83,5,100,49,0,25,12.7,30,0
91.133,3115,8,7.5,0.51,33,83,5,100,49,0,25,12.7,30,0
91.195,3140,8,7.5,0.51,33,83,5,100,50,0,25,12.7,170,0
91.256,3065,8,7.5,0.51,33,83,5,100,49,0,25,12.7,-820,0
91.318,3059,8,7.5,0.51,33,82,5,100,49,0,25,12.7,-820,0
91.382,3096,8,7.5,0.51,33,82,5,100,49,0,25,12.7,-20,0
91.473,3145,8,7.5,0.51,33,82,5,100,50,0,25,12.7,630,0
91.535,3051,8,7.5,0.51,33,82,5,100,49,0,25,12.7,630,0
91.596,3123,8,7.6,0.517,33,81,5,100,50,0,25,12.7,-600,0
91.653,3133,8,7.6,0.517,33,81,5,100,50,0,25,12.7,-600,0
91.714,3094,8,7.6,0.517,33,81,5,100,49,0,25,12.7,360,0
91.776,3068,8,7.6,0.517,33,81,5,100,49,0,25,12.7,-610,0
91.838,3073,8,7.5,0.51,33,80,13,100,49,0,25,12.7,320,0
91.928,3127,8,7.5,0.51,33,80,13,100,50,0,25,12.7,320,0
91.994,3056,8,7.5,0.51,33,80,13,100,49,0,25,12.7,150,0
92.055,3073,8,7.5,0.51,33,80,13,100,49,0,25,12.7,150,0
92.116,3030,8,7.4,0.503,33,80,13,100,49,0,25,12.7,-440,0
92.178,3078,8,7.4,0.503,33,80,13,100,49,0,25,12.7,340,0
92.239,3028,8,7.4,0.503,33,80,13,100,49,0,25,12.7,340,0
92.301,3007,8,7.4,0.503,33,80,13,100,49,0,25,12.7,-570,0
92.362,2978,8,7.5,0.51,33,80,13,100,49,0,24,12.7,-570,0
92.427,2997,8,7.5,0.51,33,80,13,100,49,0,24,12.7,-910,0
92.518,2953,8,7.5,0.51,33,80,13,100,49,0,24,12.7,290,0
92.579,3061,8,7.5,0.51,33,80,13,100,49,0,25,12.7,1020,0
92.636,3092,8,7.5,0.51,33,80,13,100,49,0,25,12.7,1020,0
92.698,3158,8,7.5,0.51,33,80,13,100,50,0,25,12.7,450,0
92.759,3127,8,7.5,0.51,33,80,13,100,50,0,25,12.7,450,0
92.821,3133,8,7.5,0.51,33,80,13,100,50,0,25,12.7,210,0
92.915,3032,8,7.5,0.51,33,80,13,100,49,0,25,12.7,-630,0
92.976,2966,8,7.5,0.51,33,80,13,100,49,0,24,12.7,-630,0
93.038,3013,8,7.5,0.51,33,80,13,100,49,0,25,12.7,-980,0
93.1,3081,8,7.4,0.503,33,80,13,100,49,0,25,12.2,1100,0
93.161,3143,8,7.4,0.503,33,80,13,100,50,0,25,12.2,1100,0
93.223,3108,8,7.4,0.503,33,80,13,100,49,0,25,12.2,370,0
93.288,3153,8,7.4,0.503,33,80,13,100,50,0,25,12.2,90,0
93.378,3076,8,7.5,0.51,33,80,13,100,49,0,25,12.4,90,0
93.44,2983,8,7.5,0.51,33,80,13,100,49,0,24,12.4,-780,0
93.501,2962,8,7.5,0.51,33,80,13,100,49,0,24,12.4,-820,0
93.562,2953,8,7.5,0.51,33,80,13,100,49,0,24,12.4,-820,0
93.627,2884,8,7.5,0.51,33,80,9,100,49,0,24,12.6,-220,0
93.706,2859,8,7.5,0.51,33,80,9,100,49,0,24,12.6,-670,0
93.768,2930,8,7.5,0.51,33,80,9,100,49,0,24,12.6,-670,0
93.828,2976,8,7.5,0.51,33,80,9,100,49,0,24,12.6,700,0
93.89,2995,8,7.4,0.503,33,80,9,100,49,0,24,12.5,520,0
93.952,3082,8,7.4,0.503,33,80,9,100,49,0,25,12.5,520,0
94.013,3071,8,7.4,0.503,33,80,9,100,49,0,25,12.5,740,0
94.107,3088,8,7.4,0.503,33,80,9,100,49,0,25,12.5,190,0
94.169,3081,8,7.4,0.503,33,80,9,100,49,0,25,12.5,190,0
94.23,3069,8,7.4,0.503,33,80,9,100,49,0,25,12.5,410,0
94.291,3069,8,7.4,0.503,33,80,9,100,49,0,25,12.5,410,0
94.353,3083,8,7.5,0.51,33,80,9,100,49,0,25,12.6,-600,0
94.414,3128,8,7.5,0.51,33,80,9,100,50,0,25,12.6,230,0
94.504,3190,8,7.5,0.51,33,80,9,100,50,0,25,12.6,980,0
94.566,3173,8,7.5,0.51,33,80,9,100,50,0,25,12.6,980,0
94.627,3170,8,7.5,0.51,33,79,9,100,50,0,25,12.7,-200,0
94.688,3161,8,7.5,0.51,33,79,9,100,50,0,25,12.7,-200,0
94.751,3106,8,7.5,0.51,33,79,9,100,49,0,25,12.7,-90,0
94.812,3184,8,7.5,0.51,33,79,9,100,50,0,25,12.7,230,0
94.873,3190,8,7.5,0.51,33,79,9,100,50,0,25,12.7,230,0
94.939,3226,8,7.5,0.51,33,79,9,100,50,0,25,12.7,20,0
95.029,3206,8,7.5,0.51,33,79,9,100,50,0,25,12.7,600,0
95.09,3192,8,7.5,0.51,33,79,9,100,50,0,25,12.7,600,0
95.151,3177,8,7.5,0.51,33,78,9,100,50,0,25,12.3,-670,0
95.213,3188,8,7.5,0.51,33,78,9,100,50,0,25,12.3,110,0
95.279,3148,8,7.5,0.51,33,78,9,100,50,0,25,12.3,110,0
95.34,3150,8,7.5,0.51,33,78,9,100,50,0,25,12.3,-270,0
95.401,3132,8,7.4,0.503,33,78,9,100,50,0,25,12.5,-270,0
95.463,3075,8,7.4,0.503,33,78,9,100,49,0,25,12.5,-850,0
95.553,3027,8,7.4,0.503,33,78,9,100,49,0,25,12.5,-250,0
95.619,3046,8,7.4,0.503,33,78,9,100,49,0,25,12.7,-230,0
95.7,3064,8,7.4,0.503,33,78,9,100,49,0,25,12.7,-230,0
95.762,3031,8,7.4,0.503,33,78,9,100,49,0,25,12.7,340,0
95.824,3056,8,7.4,0.503,33,78,9,100,49,0,25,12.7,300,0
95.885,3032,8,7.5,0.51,33,78,9,100,49,0,25,12.8,300,0
95.95,3083,8,7.5,0.51,33,78,9,100,49,0,25,12.8,-570,0
96.012,3051,8,7.5,0.51,33,78,9,100,49,0,25,12.8,-570,0
96.074,3080,8,7.5,0.51,33,78,9,100,49,0,25,12.8,-90,0
96.163,3106,8,7.5,0.51,33,78,9,100,49,0,25,12.4,660,0
96.225,3165,8,7.5,0.51,33,78,9,100,50,0,25,12.4,530,0
96.29,3161,8,7.5,0.51,33,78,9,100,50,0,25,12.4,530,0
96.352,3155,8,7.5,0.51,33,78,9,100,50,0,25,12.4,140,0
96.414,3132,8,7.4,0.503,33,77,9,100,50,0,25,12.6,140,0
96.475,3109,8,7.4,0.503,33,77,9,100,49,0,25,12.6,-630,0
96.536,3203,8,7.4,0.503,33,77,9,100,50,0,25,12.6,610,0
96.597,3121,8,7.4,0.503,33,77,9,100,49,0,25,12.6,-380,0
96.683,3111,8,7.5,0.51,33,77,9,100,49,0,25,12.7,-380,0
96.746,3105,8,7.5,0.51,33,77,9,100,49,0,25,12.7,-380,0
96.807,3094,8,7.5,0.51,33,77,9,100,49,0,25,12.7,-380,0
96.868,3098,8,7.5,0.51,33,77,9,100,49,0,25,12.7,50,0
96.934,3129,8,7.5,0.51,33,77,9,100,50,0,25,12.8,410,0
96.995,3036,8,7.5,0.51,33,77,9,100,49,0,25,12.8,410,0
97.056,3050,8,7.5,0.51,33,77,9,100,49,0,25,12.8,-960,0
97.147,3086,8,7.5,0.51,33,77,9,100,49,0,25,12.8,690,0
97.208,3064,8,7.5,0.51,33,77,9,100,49,0,25,12.8,690,0
97.274,3063,8,7.5,0.51,33,77,9,100,49,0,25,12.8,-380,0
97.335,3050,8,7.5,0.51,33,77,9,100,49,0,25,12.8,-130,0
97.426,3033,8,7.5,0.51,33,77,9,100,49,0,25,12.8,-130,0
97.486,3019,8,7.5,0.51,33,77,9,100,49,0,25,12.8,-210,0
97.548,3024,8,7.5,0.51,33,77,9,100,49,0,25,12.8,-330,0
97.61,2994,8,7.5,0.51,33,77,9,100,49,0,24,12.8,-330,0
97.671,3019,8,7.4,0.503,33,77,9,100,49,0,25,12.7,190,0
97.753,3022,8,7.4,0.503,33,77,9,100,49,0,25,12.7,70,0
97.818,3030,8,7.4,0.503,33,77,9,100,49,0,25,12.7,70,0
97.88,3064,8,7.4,0.503,33,77,9,100,49,0,25,12.7,400,0
97.942,2998,8,7.5,0.51,33,77,9,100,49,0,24,12.7,-650,0
98.003,2995,8,7.5,0.51,33,77,9,100,49,0,24,12.7,-650,0
98.065,3102,8,7.5,0.51,33,77,9,100,49,0,25,12.7,280,0
98.126,3078,8,7.5,0.51,33,77,9,100,49,0,25,12.7,280,0
98.188,3088,8,7.5,0.51,33,76,9,100,49,0,25,12.7,520,0
98.281,3142,8,7.5,0.51,33,76,9,100,50,0,25,12.7,210,0
98.342,3148,8,7.5,0.51,33,76,9,100,50,0,25,12.7,490,0
98.405,3133,8,7.6,0.517,33,76,9,100,50,0,25,12.7,490,0
98.465,3147,8,7.6,0.517,33,76,9,100,50,0,25,12.7,-340,0
98.527,3134,8,7.6,0.517,33,76,9,100,50,0,25,12.7,-340,0
98.589,3110,8,7.6,0.517,33,76,9,100,49,0,25,12.7,-70,0
98.65,3120,8,7.5,0.51,33,76,9,100,49,0,25,12.6,50,0
98.736,3113,8,7.5,0.51,33,76,9,100,49,0,25,12.6,50,0
98.798,3156,8,7.5,0.51,33,76,9,100,50,0,25,12.6,10,0
98.863,3125,8,7.5,0.51,33,76,9,100,50,0,25,12.6,60,0
98.924,3198,8,7.4,0.503,32,76,9,100,50,0,25,12.7,60,0
98.986,3183,8,7.4,0.503,32,76,9,100,50,0,25,12.7,230,0
99.047,3199,8,7.4,0.503,32,76,9,100,50,0,25,12.7,230,0
99.109,3184,8,7.4,0.503,32,76,9,100,50,0,25,12.7,570,0
99.171,3162,8,7.4,0.503,32,76,9,100,50,0,25,12.8,-150,0
99.264,3171,8,7.4,0.503,32,76,9,100,50,0,25,12.8,-130,0
99.325,3226,8,7.4,0.503,32,76,9,100,50,0,25,12.8,-130,0
99.387,3193,8,7.4,0.503,32,76,9,100,50,0,25,12.8,350,0
99.449,3161,8,7.5,0.51,32,76,9,100,50,0,25,12.8,350,0
99.511,3189,8,7.5,0.51,32,76,9,100,50,0,25,12.8,-550,0
99.576,3156,8,7.5,0.51,32,76,9,100,50,0,25,12.8,-20,0
99.637,3123,8,7.5,0.51,32,76,9,100,50,0,25,12.8,-260,0
99.719,3043,8,7.6,0.517,32,76,9,100,49,0,25,12.8,-260,0
99.781,3035,8,7.6,0.517,32,76,9,100,49,0,25,12.8,-720,0
99.842,3071,8,7.6,0.517,32,76,9,100,49,0,25,12.8,-720,0
99.908,3121,8,7.6,0.517,32,76,9,100,49,0,25,12.8,430,0
99.997,3099,8,7.6,0.517,32,76,9,100,49,0,25,12.8,120,0
100.059,3160,8,7.6,0.517,32,76,9,100,50,0,25,12.8,120,0
100.121,3177,8,7.6,0.517,32,76,9,100,50,0,25,12.8,540,0
100.182,3211,8,7.4,0.503,32,76,9,100,50,0,25,12.8,220,0
100.247,3224,8,7.4,0.503,32,76,9,100,50,0,25,12.8,220,0
100.309,3139,8,7.4,0.503,32,76,9,100,50,0,25,12.8,-50,0
100.371,3204,8,7.4,0.503,32,76,9,100,50,0,25,12.8,90,0
100.46,3145,8,7.6,0.517,32,76,9,100,50,0,25,12.8,90,0
100.526,3121,8,7.6,0.517,32,76,9,100,49,0,25,12.8,-410,0
100.588,3106,8,7.6,0.517,32,76,9,100,49,0,25,12.8,-290,0
100.649,3106,8,7.6,0.517,32,76,9,100,49,0,25,12.8,-290,0
100.711,3144,8,7.5,0.51,32,76,9,100,50,0,25,12.8,60,0
100.792,3190,8,7.5,0.51,32,76,9,100,50,0,25,12.8,370,0
100.854,3142,8,7.5,0.51,32,76,9,100,50,0,25,12.8,370,0
100.916,3148,8,7.5,0.51,32,76,9,100,50,0,25,12.8,-310,0
100.977,3090,8,7.6,0.517,32,76,9,100,49,0,25,12.8,-380,0
101.042,3131,8,7.6,0.517,32,76,9,100,50,0,25,12.8,-380,0
101.104,3123,8,7.6,0.517,32,76,9,100,50,0,25,12.8,690,0
101.165,3095,8,7.6,0.517,32,76,9,100,49,0,25,12.8,690,0
101.226,3104,8,7.6,0.517,32,76,9,100,49,0,25,12.8,-640,0
101.321,3132,8,7.6,0.517,32,76,9,100,50,0,25,12.8,-310,0
101.383,3043,8,7.6,0.517,32,76,9,100,49,0,25,12.8,-210,0
101.444,3095,8,7.4,0.503,32,76,9,100,49,0,25,12.9,-210,0
101.505,3119,8,7.4,0.503,32,76,9,100,49,0,25,12.9,1000,0
101.566,3128,8,7.4,0.503,32,76,9,100,50,0,25,12.9,1000,0
101.628,3111,8,7.4,0.503,32,76,9,100,49,0,25,12.9,-150,0
101.69,3116,8,7.4,0.503,32,76,9,100,49,0,25,12.9,80,0
101.776,3134,8,7.4,0.503,32,76,9,100,50,0,25,12.9,80,0
