Time,RPM,TPS,O2,Lambda,IAT,CLT,Engine,Accel Enrich,VE,TPS DOT,Advance,Battery V,rpm/s,Hard Limiter
55.081,2792,8,12.3,0.837,26,68,9,100,49,0,24,12.8,220,0
55.143,2784,8,12.3,0.837,26,68,9,100,49,0,24,12.8,270,0
55.204,2770,8,12.3,0.837,26,68,9,100,49,0,24,12.8,270,0
55.266,2810,8,12.2,0.83,26,68,9,100,49,0,24,12.8,-540,0
55.352,2890,8,12.2,0.83,26,68,9,100,50,0,24,12.8,1220,0
55.413,2915,8,12.2,0.83,26,68,9,100,50,0,24,12.8,1220,0
55.479,2916,8,12.2,0.83,26,68,9,100,50,0,24,12.8,310,0
55.539,2935,8,12.1,0.823,26,68,9,100,50,0,24,12.8,120,0
55.601,2935,8,12.1,0.823,26,68,9,100,50,0,24,12.8,120,0
55.662,2990,8,12.1,0.823,26,68,9,100,50,0,24,12.8,50,0
55.724,2968,8,12.3,0.837,26,68,9,100,50,0,24,12.8,110,0
55.814,2956,8,12.3,0.837,26,68,9,100,50,0,24,12.8,110,0
55.876,2975,8,12.3,0.837,26,68,9,100,50,0,24,12.8,260,0
55.937,2909,8,12.3,0.837,26,68,9,100,50,0,24,12.8,260,0
55.999,2887,8,12.1,0.823,26,68,9,100,50,0,24,12.6,-600,0
56.061,2882,8,12.1,0.823,26,68,9,100,50,0,24,12.6,-250,0
56.122,2862,8,12.1,0.823,26,68,9,100,50,0,24,12.6,-250,0
56.183,2988,13,12.1,0.823,26,68,9,100,55,40,25,12.6,-380,0
56.277,3235,15,12,0.816,26,68,9,100,61,0,25,12.7,2090,0
56.338,3485,15,12,0.816,26,68,9,100,63,0,26,12.7,2090,0
56.4,3994,16,12,0.816,26,68,9,100,70,0,27,12.7,6280,0
56.458,4699,16,12,0.816,26,68,9,100,73,0,28,12.7,8400,0
56.523,5252,17,13.2,0.898,26,68,9,100,70,0,29,12.7,8400,0
56.593,5683,17,13.2,0.898,26,68,9,100,72,0,30,12.7,7770,0
56.666,6221,17,13.2,0.898,26,68,9,100,73,0,30,12.7,7040,0
56.736,6570,18,13.2,0.898,26,68,9,100,77,0,31,12.7,5660,0
56.81,6830,18,12.9,0.878,26,68,9,100,77,0,31,12.8,5660,0
56.883,7015,17,12.9,0.878,26,68,9,100,74,0,30,12.8,3390,0
56.957,7232,17,12.9,0.878,26,68,9,100,74,0,31,12.8,2740,0
57.031,7324,17,12.4,0.844,26,68,9,100,74,0,31,12.8,2740,0
57.108,7378,16,12.4,0.844,26,68,9,100,72,0,31,12.8,1550,0
57.183,7389,16,12.4,0.844,26,68,9,100,72,0,31,12.8,430,0
57.256,7367,16,12.4,0.844,26,68,9,100,72,0,31,12.8,-140,0
57.318,7352,16,12,0.816,26,68,9,100,72,0,31,12.4,-140,0
57.396,7363,16,12,0.816,26,68,9,100,72,0,31,12.4,40,0
57.47,7349,23,12,0.816,26,68,25,100,94,90,35,12.4,-190,0
57.542,7700,45,11.5,0.782,26,68,25,100,115,90,37,12.2,-190,0
57.616,9287,62,11.5,0.782,26,68,25,100,123,90,34,12.2,5220,0
57.694,10323,62,11.5,0.782,26,68,9,100,123,0,34,12.2,17040,0
57.764,10128,35,11.5,0.782,26,68,9,100,108,0,35,12.2,17040,0
57.821,9090,21,11.6,0.789,26,68,9,100,91,0,36,12.4,2190,0
57.899,8445,15,11.6,0.789,26,68,9,100,70,0,33,12.4,-9430,0
57.977,7857,11,11.6,0.789,26,68,9,100,68,0,32,12.4,-8670,0
58.047,7267,9,12.3,0.837,26,68,9,100,67,0,30,12.1,-8670,0
58.113,6756,8,12.3,0.837,26,68,9,100,66,0,30,12.1,-8580,0
58.174,6318,8,12.3,0.837,26,68,9,100,66,0,30,12.1,-8580,0
58.232,5850,8,12.3,0.837,26,68,9,100,63,0,30,12.1,-8110,0
58.292,5294,8,12.8,0.871,26,68,9,100,58,0,28,12.4,-7920,0
58.37,4769,8,12.8,0.871,26,68,9,100,61,0,27,12.4,-6890,0
58.44,4304,8,12.8,0.871,26,68,9,100,61,0,27,12.4,-6890,0
58.509,3930,8,12.8,0.871,26,68,9,100,58,0,26,12.4,-7120,0
58.571,3568,8,13.3,0.905,26,68,9,100,55,0,26,12.6,-7120,0
58.633,3280,8,13.3,0.905,26,68,9,100,53,0,25,12.6,-5570,0
58.694,3003,9,13.3,0.905,26,68,9,100,52,0,25,12.6,-5650,0
58.756,2712,9,12.3,0.837,26,68,9,100,50,0,24,12.8,-2500,0
58.85,2643,9,12.3,0.837,26,68,9,100,50,0,24,12.8,-2500,0
58.911,2351,9,12.3,0.837,26,68,9,100,50,0,24,12.8,-2460,0
58.969,2380,9,12.3,0.837,26,68,9,100,49,0,23,12.8,-2460,0
59.029,2569,9,12.3,0.837,26,68,9,100,50,0,24,12.8,-890,0
59.091,2787,9,11.8,0.803,26,68,9,100,50,0,24,12.8,2720,0
59.153,3003,9,11.8,0.803,26,68,9,100,52,0,25,12.8,3130,0
59.247,3186,11,11.8,0.803,26,68,9,100,53,0,25,12.8,3130,0
59.308,3534,13,12.3,0.837,26,68,9,100,59,0,26,12.8,4980,0
59.378,3905,15,12.3,0.837,26,68,9,100,66,0,26,12.8,4980,0
59.44,4444,16,12.3,0.837,26,68,9,100,74,0,27,12.8,5770,0
59.501,4932,16,12.3,0.837,26,68,9,100,71,0,28,12.8,7960,0
59.567,5313,16,12.1,0.823,26,68,9,100,70,0,29,12.8,7960,0
59.632,5666,16,12.1,0.823,26,68,9,100,70,0,30,12.8,5270,0
59.689,5877,14,12.1,0.823,26,68,9,100,68,0,30,12.8,4760,0
59.751,5928,13,12.1,0.823,26,68,9,100,68,0,30,12.8,4760,0
59.817,5847,13,11.3,0.769,26,68,9,100,67,0,30,12.9,30,0
59.882,5681,12,11.3,0.769,26,68,9,100,63,0,30,12.9,-1640,0
59.976,5415,12,11.3,0.769,26,68,9,100,61,0,29,12.9,-1640,0
60.042,5175,12,11.3,0.769,26,68,9,100,61,0,28,12.9,-3190,0
60.108,4998,12,10.9,0.741,26,68,9,100,62,0,28,12.3,-3490,0
60.177,4876,12,10.9,0.741,26,68,9,100,63,0,28,12.3,-3490,0
60.251,4955,18,10.9,0.741,26,68,25,100,72,80,30,12.3,-1850,0
60.321,6119,36,10.7,0.728,26,68,25,100,105,80,39,12.5,5810,0
60.394,7708,63,10.7,0.728,26,68,25,100,121,80,37,12.5,21390,0
60.471,9287,81,10.7,0.728,26,68,25,100,127,250,34,12.5,21390,0
60.541,9848,90,11.7,0.796,26,68,25,100,134,250,27,12.7,21630,0
60.615,9900,97,11.7,0.796,26,68,9,100,129,0,27,12.7,2940,0
60.694,9986,98,11.7,0.796,26,68,9,100,130,0,27,12.7,-400,0
60.771,9993,99,11.7,0.796,26,68,9,100,128,0,27,12.7,-400,0
60.849,10040,99,12.1,0.823,26,68,9,100,129,0,27,12.3,-540,0
60.927,10204,73,12.1,0.823,26,68,9,100,130,0,34,12.3,740,0
61.001,9535,40,12.1,0.823,26,68,9,100,107,0,36,12.3,-4600,0
61.075,8807,24,12.5,0.85,26,68,9,100,97,0,37,12.6,-4600,0
61.151,8333,16,12.5,0.85,26,68,9,100,72,0,34,12.6,-8650,0
61.209,7776,12,12.5,0.85,26,68,9,100,69,0,33,12.6,-8670,0
61.275,7242,10,12.5,0.85,26,68,9,100,67,0,30,12.6,-8670,0
61.34,6735,9,12.6,0.857,26,68,9,100,67,0,30,12.5,-8650,0
61.402,6294,8,12.6,0.857,26,68,9,100,66,0,30,12.5,-8650,0
61.459,5605,8,12.6,0.857,26,68,9,100,60,0,30,12.5,-8210,0
61.549,5098,8,12.6,0.857,26,68,9,100,59,0,28,12.5,-7020,0
61.623,4556,8,12.8,0.871,26,68,9,100,63,0,27,12.5,-8140,0
61.693,4174,8,12.8,0.871,26,68,9,100,60,0,27,12.5,-8140,0
61.758,3799,8,12.8,0.871,26,68,9,100,57,0,26,12.5,-6410,0
61.82,3455,8,12.8,0.871,26,68,9,100,54,0,26,12.5,-5300,0
61.881,3201,9,13,0.884,26,68,9,100,53,0,26,12.7,-5300,0
61.942,2991,9,13,0.884,26,68,9,100,51,0,24,12.7,-4260,0
62.004,2846,10,13,0.884,26,68,9,100,50,0,24,12.7,-4260,0
62.065,2846,10,13,0.884,26,68,9,100,50,0,24,12.7,-1880,0
62.127,2951,10,11.9,0.81,26,68,9,100,51,0,24,12.8,380,0
62.217,2983,10,11.9,0.81,26,68,9,100,51,0,24,12.8,380,0
62.279,3168,12,11.9,0.81,26,68,9,100,54,0,25,12.8,1040,0
62.34,3133,34,12.2,0.83,26,68,25,200,85,300,31,12.8,680,0
62.422,4604,83,12.2,0.83,26,68,25,200,101,300,35,12.8,15530,0
62.492,4406,91,12.2,0.83,26,68,25,180,100,110,23,12.8,15530,0
62.565,4485,95,12.1,0.823,26,68,25,180,102,110,24,12.3,-1690,0
62.642,4374,97,12.1,0.823,26,68,25,180,103,110,25,12.3,-1110,0
62.712,4522,98,12.1,0.823,26,68,9,100,105,0,25,12.3,-1110,0
62.778,5103,99,12.1,0.823,26,68,9,100,111,0,25,12.3,1400,0
62.84,6396,99,11.5,0.782,26,68,9,100,135,0,25,12.6,16480,0
62.905,6329,99,11.5,0.782,26,68,9,100,136,0,25,12.6,16480,0
62.971,6432,99,11.5,0.782,26,68,9,100,135,0,25,12.6,2680,0
63.037,6544,99,11.5,0.782,26,68,9,100,135,0,25,12.6,2300,0
63.102,6744,75,11.9,0.81,26,68,9,100,125,0,39,12.7,2300,0
63.172,7082,41,11.9,0.81,26,68,9,100,111,0,39,12.7,3240,0
63.245,6527,24,11.9,0.81,26,68,9,100,94,0,34,12.7,-2650,0
63.319,5997,16,11.9,0.81,26,68,9,100,70,0,30,12.7,-2650,0
63.389,5458,12,12.8,0.871,26,68,9,100,61,0,29,12.8,-7360,0
63.458,5018,10,12.8,0.871,26,68,9,100,60,0,28,12.8,-7450,0
63.524,4474,9,12.8,0.871,26,68,9,100,64,0,27,12.8,-7450,0
63.593,4095,8,13,0.884,26,68,9,100,59,0,27,12.9,-7140,0
63.655,3687,8,13,0.884,26,68,9,100,56,0,26,12.9,-6620,0
63.721,3495,18,13,0.884,26,68,25,174,68,140,28,12.9,-6620,0
63.786,4530,37,13,0.884,26,68,25,174,89,140,38,12.9,-2330,0
63.86,5607,57,12.3,0.837,26,68,25,174,105,140,41,12.8,18930,0
63.933,5237,75,12.3,0.837,26,68,25,100,108,270,39,12.8,18930,0
64.003,6550,87,12.3,0.837,26,68,25,100,132,270,32,12.8,-2350,0
64.076,6753,93,12.3,0.837,26,68,25,100,136,270,25,12.8,15070,0
64.142,6631,96,11.8,0.803,26,68,9,100,136,40,25,12.8,-1190,0
64.212,6613,98,11.8,0.803,26,68,9,100,136,0,25,12.8,-1190,0
64.277,6590,99,11.8,0.803,26,68,9,100,135,0,25,12.8,590,0
64.343,6530,99,11.8,0.803,26,68,9,100,135,0,25,12.8,590,0
64.409,6504,99,12.1,0.823,26,68,9,100,135,0,25,12.8,-1540,0
64.479,6555,99,12.1,0.823,26,68,9,100,135,0,25,12.8,920,0
64.544,6553,99,12.1,0.823,26,68,9,100,135,0,25,12.8,920,0
64.609,6593,99,12.2,0.83,26,68,9,100,135,0,25,12.5,-1230,0
64.674,6576,99,12.2,0.83,26,68,9,100,135,0,25,12.5,420,0
64.74,6570,97,12.2,0.83,26,68,9,100,135,0,25,12.5,420,0
64.806,6759,58,12.2,0.83,26,68,9,100,117,0,39,12.5,-140,0
64.879,6195,33,12.3,0.837,26,68,9,100,105,0,37,12.4,-1060,0
64.953,5677,20,12.3,0.837,26,68,9,100,81,0,33,12.4,-7440,0
65.023,5183,14,12.3,0.837,26,68,9,100,65,0,28,12.4,-7440,0
65.089,4656,11,12.3,0.837,26,68,9,100,63,0,27,12.4,-6660,0
65.162,4280,9,12.7,0.864,26,68,9,100,62,0,27,12.7,-7310,0
65.228,3881,8,12.7,0.864,26,68,9,100,57,0,26,12.7,-7310,0
65.289,3577,12,12.7,0.864,26,68,9,100,57,50,26,12.7,-7280,0
65.351,4092,24,12.7,0.864,26,68,25,192,78,180,32,12.7,-7280,0
65.424,5159,41,11.9,0.81,26,68,25,192,91,180,40,12.8,5400,0
65.498,5389,59,11.9,0.81,26,68,25,192,101,180,40,12.8,10010,0
65.564,5709,88,11.9,0.81,26,68,25,100,117,230,29,12.8,2620,0
65.633,6541,94,11.6,0.789,26,68,25,100,134,230,25,12.8,2620,0
65.707,6720,97,11.6,0.789,26,68,9,100,137,40,25,12.8,12470,0
65.773,6544,98,11.6,0.789,26,68,9,100,135,0,25,12.8,110,0
65.843,6705,99,11.6,0.789,26,68,9,100,137,0,25,12.8,110,0
65.908,6550,99,12.1,0.823,26,68,9,100,136,0,25,12.3,320,0
65.974,6485,99,12.1,0.823,26,68,9,100,136,0,25,12.3,-1600,0
66.039,6399,99,12.1,0.823,26,68,9,100,135,0,25,12.3,-1600,0
66.108,6451,99,12.1,0.823,26,68,9,100,135,0,25,12.3,650,0
66.174,6479,99,11.6,0.789,26,68,9,100,135,0,25,12.6,650,0
66.239,6504,99,11.6,0.789,26,68,9,100,135,0,25,12.6,-710,0
66.305,6699,99,11.6,0.789,26,68,9,100,136,0,25,12.6,-30,0
66.371,6759,90,11.6,0.789,26,68,9,100,134,0,25,12.6,-30,0
66.437,6836,33,12.1,0.823,26,68,9,100,106,0,36,12.7,3820,0
66.514,6260,20,12.1,0.823,26,68,9,100,83,0,33,12.7,-3050,0
66.589,5740,14,12.1,0.823,26,68,9,100,67,0,30,12.7,-7490,0
66.658,5248,11,12.6,0.857,26,68,9,100,60,0,28,12.3,-7490,0
66.728,4722,9,12.6,0.857,26,68,9,100,62,0,27,12.3,-7270,0
66.796,4230,8,12.6,0.857,26,68,9,100,61,0,27,12.3,-7310,0
66.862,3827,8,12.6,0.857,26,68,9,100,57,0,26,12.3,-7310,0
66.924,3397,8,13.1,0.891,26,68,9,100,54,0,25,12.6,-6010,0
66.989,3070,8,13.1,0.891,26,68,9,100,51,0,25,12.6,-6010,0
67.051,2697,8,13.1,0.891,26,68,9,100,49,0,24,12.6,-6750,0
67.112,2584,8,13.1,0.891,26,68,9,100,49,0,24,12.6,-4280,0
67.174,2164,8,13.3,0.905,26,68,9,100,49,0,23,12.7,-4280,0
67.236,1944,8,13.3,0.905,26,68,9,100,49,0,23,12.7,-4780,0
67.334,1647,8,13.3,0.905,26,68,9,100,53,0,22,12.7,-2200,0
67.4,1620,8,13.3,0.905,26,68,9,100,54,0,22,12.7,-3240,0
67.456,1714,8,12.1,0.823,26,68,9,100,53,0,23,12.8,-3240,0
67.522,1854,16,12.1,0.823,26,68,25,178,54,110,23,12.8,2160,0
67.587,2579,28,12.1,0.823,26,68,25,178,75,110,30,12.8,2160,0
67.657,4098,41,12.2,0.83,26,68,25,178,88,110,35,12.8,7430,0
67.731,5512,51,12.2,0.83,26,68,25,100,101,140,41,12.8,23600,0
67.801,6931,53,12.2,0.83,26,68,25,100,118,140,39,12.8,17540,0
67.87,7436,32,12.2,0.83,26,68,25,100,104,140,35,12.8,17540,0
67.944,6818,19,11.4,0.776,26,68,9,100,81,0,32,12.8,6160,0
68.018,6318,14,11.4,0.776,26,68,9,100,69,0,30,12.8,-8410,0
68.088,5859,11,11.4,0.776,26,68,9,100,65,0,30,12.8,-8410,0
68.149,5268,9,11.4,0.776,26,68,9,100,59,0,29,12.8,-7670,0
68.214,4851,9,12.9,0.878,26,68,9,100,62,0,28,12.3,-7790,0
68.288,4377,8,12.9,0.878,26,68,9,100,62,0,27,12.3,-7790,0
68.353,3929,8,12.9,0.878,26,68,9,100,58,0,26,12.3,-6180,0
68.415,3822,14,13.8,0.939,26,68,25,176,63,80,26,12.6,-5610,0
68.501,4639,24,13.8,0.939,26,68,25,176,79,80,33,12.6,8960,0
68.571,5875,42,13.8,0.939,26,68,25,100,108,100,41,12.6,8960,0
68.644,6735,29,13.8,0.939,26,68,25,100,103,100,34,12.6,11120,0
68.715,6741,18,12.6,0.857,26,68,25,100,77,100,31,12.7,11170,0
68.792,6250,13,12.6,0.857,26,68,9,100,69,0,30,12.7,11170,0
68.861,5699,11,12.6,0.857,26,68,9,100,63,0,30,12.7,-7680,0
68.926,5206,10,13.9,0.946,26,68,9,100,59,0,28,12.8,-7260,0
68.992,4688,9,13.9,0.946,26,68,9,100,63,0,28,12.8,-7260,0
69.066,4304,9,13.9,0.946,26,68,9,100,62,0,27,12.8,-6860,0
69.132,3971,10,13.9,0.946,26,68,9,100,59,0,26,12.8,-6560,0
69.193,3794,16,13.6,0.925,25,68,25,176,68,80,27,12.8,-6560,0
69.259,4147,28,13.6,0.925,25,68,25,176,84,80,32,12.8,-2370,0
69.324,5701,38,13.6,0.925,25,68,25,176,102,80,41,12.8,16020,0
69.398,5401,43,13.6,0.925,25,68,9,100,97,70,40,12.8,16020,0
69.464,6451,33,12.9,0.878,25,68,9,100,105,0,36,12.8,-190,0
69.549,6355,22,12.9,0.878,25,68,9,100,91,0,35,12.8,12350,0
69.619,5980,17,12.9,0.878,25,68,9,100,73,0,30,12.8,-5920,0
69.693,5506,14,13,0.884,25,68,9,100,65,0,30,12.8,-5920,0
69.758,5170,13,13,0.884,25,68,9,100,62,0,28,12.8,-6680,0
69.824,4870,12,13,0.884,25,68,9,100,63,0,28,12.8,-4160,0
69.894,4566,13,13,0.884,25,68,9,100,67,0,28,12.8,-4160,0
69.967,4746,17,12.3,0.837,25,68,9,100,73,60,28,12.8,-4090,0
70.041,5265,32,12.3,0.837,25,68,25,100,91,210,35,12.8,4060,0
70.111,6224,46,12.3,0.837,25,68,25,100,115,210,40,12.8,4060,0
70.176,7991,39,13.3,0.905,25,68,9,100,106,0,36,12.8,16620,0
70.25,8441,25,13.3,0.905,25,68,9,100,98,0,37,12.8,19410,0
70.324,7796,18,13.3,0.905,25,68,9,100,79,0,33,12.8,-6630,0
70.402,7201,14,13.3,0.905,25,68,9,100,70,0,30,12.8,-6630,0
70.475,6487,12,14.2,0.966,25,68,9,100,69,0,30,12.5,-9010,0
70.557,6038,11,14.2,0.966,25,68,9,100,67,0,30,12.5,-7830,0
70.619,5561,11,14.2,0.966,25,68,9,100,60,0,30,12.5,-7830,0
70.681,5064,10,14.4,0.98,25,68,9,100,60,0,28,12.7,-7340,0
70.754,4623,10,14.4,0.98,25,68,9,100,63,0,27,12.7,-6610,0
70.824,4220,10,14.4,0.98,25,68,9,100,62,0,27,12.7,-6610,0
70.889,3915,10,14.4,0.98,25,68,9,100,59,0,26,12.7,-5750,0
70.95,3671,10,13.1,0.891,25,68,9,100,57,0,26,12.9,-4800,0
71.016,3512,10,13.1,0.891,25,68,9,100,55,0,26,12.9,-4800,0
71.077,3265,10,13.1,0.891,25,68,9,100,54,0,25,12.9,-3500,0
71.139,3218,10,13.1,0.891,25,68,9,100,53,0,25,12.9,-3500,0
71.201,3239,10,12.1,0.823,25,68,9,100,53,0,25,12.9,-1720,0
71.295,3290,10,12.1,0.823,25,68,9,100,54,0,25,12.9,570,0
71.356,3314,10,12.1,0.823,25,68,9,100,54,0,25,12.9,210,0
71.418,3318,10,12.1,0.823,25,68,9,100,54,0,25,12.9,210,0
71.479,3460,11,12,0.816,25,68,9,100,56,0,26,12.9,930,0
71.537,3616,11,12,0.816,25,68,9,100,57,0,26,12.9,930,0
71.598,3820,11,12,0.816,25,68,9,100,58,0,26,12.9,2630,0
71.663,4159,11,12,0.816,25,68,9,100,61,0,27,12.9,2950,0
71.753,4236,11,12.1,0.823,25,68,9,100,62,0,27,12.9,2770,0
71.819,4387,11,12.1,0.823,25,68,9,100,63,0,27,12.9,2770,0
71.88,4357,11,12.1,0.823,25,68,9,100,63,0,27,12.9,1210,0
71.946,4321,11,12.1,0.823,25,68,9,100,63,0,27,12.9,1210,0
72.008,4311,11,11.9,0.81,25,68,9,100,63,0,27,12.9,-240,0
72.069,4205,11,11.9,0.81,25,68,9,100,62,0,27,12.9,-790,0
72.135,4206,11,11.9,0.81,25,68,9,100,62,0,27,12.9,-790,0
72.196,4124,11,11.9,0.81,25,68,9,100,61,0,27,12.9,-620,0
72.258,4118,11,11.8,0.803,25,68,9,100,61,0,27,12.9,-680,0
72.351,4088,11,11.8,0.803,25,68,9,100,61,0,27,12.9,-680,0
72.417,4114,11,11.8,0.803,25,68,9,100,61,0,27,12.9,-240,0
72.478,4115,11,11.8,0.803,25,68,9,100,61,0,27,12.9,360,0
72.548,4114,11,11.8,0.803,25,68,9,100,61,0,27,12.9,360,0
72.614,4141,11,11.8,0.803,25,68,9,100,61,0,27,12.9,-100,0
72.675,4098,11,11.8,0.803,25,68,9,100,61,0,27,12.9,-150,0
72.737,4141,11,11.9,0.81,25,68,9,100,61,0,27,12.9,-150,0
72.802,4140,11,11.9,0.81,25,68,9,100,61,0,27,12.9,200,0
72.864,4166,12,11.9,0.81,25,68,9,100,63,0,27,12.9,470,0
72.926,4165,12,11.9,0.81,25,68,9,100,63,0,27,12.9,470,0
73.015,4275,12,11.7,0.796,25,68,9,100,64,0,27,12.9,-10,0
73.076,4368,12,11.7,0.796,25,68,9,100,64,0,27,12.9,1990,0
73.134,4350,12,11.7,0.796,25,68,9,100,64,0,27,12.9,1990,0
73.195,4295,12,11.7,0.796,25,68,9,100,64,0,27,12.9,-300,0
73.257,4455,12,11.6,0.789,25,68,9,100,65,0,27,12.9,710,0
73.347,4493,13,11.6,0.789,25,68,9,100,67,0,27,12.9,710,0
73.409,4489,13,11.6,0.789,25,68,9,100,68,0,27,12.9,980,0
73.474,4501,13,11.6,0.789,25,68,9,100,68,0,28,12.9,-20,0
73.532,4589,14,11.4,0.776,25,68,9,100,69,0,28,12.9,-20,0
73.601,4649,14,11.4,0.776,25,68,9,100,69,0,28,12.9,1450,0
73.675,4841,15,11.4,0.776,25,68,9,100,70,0,28,12.9,1920,0
73.744,4971,16,11.9,0.81,25,68,9,100,71,0,28,12.9,1920,0
73.814,5211,17,11.9,0.81,25,68,9,100,70,0,29,12.9,2240,0
73.88,5557,18,11.9,0.81,25,68,9,100,74,0,31,12.9,3940,0
73.953,6000,19,11.9,0.81,25,68,9,100,81,0,33,12.9,3940,0
74.027,6482,20,13,0.884,25,68,9,100,84,0,33,12.9,6020,0
74.101,6950,20,13,0.884,25,68,9,100,84,0,32,12.9,7780,0
74.175,7166,18,13,0.884,25,68,9,100,78,0,31,12.9,3300,0
74.248,7119,16,12.5,0.85,25,68,9,100,72,0,30,12.8,3300,0
74.321,6684,15,12.5,0.85,25,68,9,100,70,0,30,12.8,-1410,0
74.387,6090,14,12.5,0.85,25,68,9,100,69,0,30,12.8,-8370,0
74.453,5592,14,12.5,0.85,25,68,9,100,65,0,30,12.8,-8370,0
74.518,5277,14,12.1,0.823,25,68,9,100,64,0,28,12.8,-7400,0
74.576,5117,16,12.1,0.823,25,68,9,100,70,0,28,12.8,-7400,0
74.637,5172,19,12.1,0.823,25,68,9,100,73,40,31,12.8,-3620,0
74.711,5522,21,12.1,0.823,25,68,9,100,82,0,34,12.8,2730,0
74.781,5990,22,12.6,0.857,25,68,9,100,90,0,36,12.5,2730,0
74.842,6657,23,12.6,0.857,25,68,9,100,93,0,35,12.5,7530,0
74.912,7132,24,12.6,0.857,25,68,9,100,95,0,34,12.5,8190,0
74.989,7668,25,12.5,0.85,25,68,9,100,97,0,35,12.6,6210,0
75.063,8051,25,12.5,0.85,25,68,9,100,98,0,36,12.6,6210,0
75.137,8094,23,12.5,0.85,25,68,9,100,96,0,37,12.6,5510,0
75.211,7641,21,12.5,0.85,25,68,9,100,90,0,35,12.6,-1540,0
75.289,6637,20,11.9,0.81,25,68,9,100,84,0,32,12.2,-13120,0
75.362,5793,20,11.9,0.81,25,68,9,100,82,0,33,12.2,-13120,0
75.436,5102,19,11.9,0.81,25,68,9,100,73,0,31,12.2,-11890,0
75.506,4760,19,11.9,0.81,25,68,9,100,74,0,30,12.2,-6880,0
75.559,4542,19,11.1,0.755,25,68,9,100,75,0,30,12.5,-6880,0
75.629,4360,19,11.1,0.755,25,68,9,100,75,0,30,12.5,-4040,0
75.698,4290,19,11.1,0.755,25,68,9,100,74,0,30,12.5,50,0
75.771,4330,19,12.2,0.83,25,68,9,100,74,0,30,12.6,50,0
75.841,4364,20,12.2,0.83,25,68,9,100,75,0,31,12.6,-610,0
75.911,4486,20,12.2,0.83,25,68,9,100,75,0,31,12.6,1150,0
75.981,4564,21,12.2,0.83,25,68,9,100,76,0,32,12.6,1150,0
76.054,4730,23,13.3,0.905,25,68,9,100,77,0,33,12.7,2360,0
76.125,4892,23,13.3,0.905,25,68,9,100,77,0,33,12.7,2140,0
76.194,5154,24,13.3,0.905,25,68,9,100,79,0,34,12.7,2890,0
76.268,5368,24,13.9,0.946,25,68,9,100,84,0,34,12.8,2890,0
76.338,5594,24,13.9,0.946,25,68,9,100,89,0,36,12.8,3660,0
76.406,5861,24,13.9,0.946,25,68,9,100,92,0,36,12.8,3410,0
76.468,5990,24,13.9,0.946,25,68,9,100,93,0,36,12.8,3410,0
76.534,6092,24,12.8,0.871,25,68,9,100,93,0,35,12.5,2240,0
76.607,6208,24,12.8,0.871,25,68,9,100,93,0,35,12.5,1590,0
76.677,6286,23,12.8,0.871,25,68,9,100,92,0,35,12.5,1590,0
76.751,6185,23,12.8,0.871,25,68,9,100,92,0,35,12.5,-410,0
76.826,5917,22,12.1,0.823,25,68,9,100,90,0,36,12.7,-2150,0
76.895,5624,18,12.1,0.823,25,68,9,100,75,0,31,12.7,-2150,0
76.964,4730,15,12.1,0.823,25,68,9,100,71,0,28,12.7,-6040,0
77.034,4256,13,11.3,0.769,25,68,9,100,65,0,27,12.8,-10280,0
77.099,4035,12,11.3,0.769,25,68,9,100,61,0,27,12.8,-10280,0
77.16,4078,12,11.3,0.769,25,68,9,100,62,0,27,12.8,-3190,0
77.222,4382,15,11.3,0.769,25,68,9,100,71,40,27,12.8,3650,0
77.288,4871,19,11,0.748,25,68,9,100,74,60,30,12.8,3650,0
77.361,5315,22,11,0.748,25,68,9,100,80,40,35,12.8,5860,0
77.431,5592,24,11,0.748,25,68,9,100,89,0,36,12.8,6380,0
77.501,5767,25,11,0.748,25,68,9,100,93,0,36,12.8,6380,0
77.562,5850,25,12.9,0.878,25,68,9,100,93,0,36,12.8,1490,0
77.645,6053,25,12.9,0.878,25,68,9,100,95,0,35,12.8,1370,0
77.71,6289,25,12.9,0.878,25,68,9,100,95,0,35,12.8,1370,0
77.783,6286,25,12.4,0.844,25,68,9,100,95,0,35,12.9,3770,0
77.857,6048,22,12.4,0.844,25,68,9,100,91,0,35,12.9,1100,0
77.931,5458,16,12.4,0.844,25,68,9,100,70,0,29,12.9,-8750,0
78.001,5067,15,12.4,0.844,25,68,9,100,68,0,28,12.9,-8750,0
78.074,4906,15,11.3,0.769,25,68,9,100,69,0,28,12.9,-5190,0
78.144,5192,14,11.3,0.769,25,68,9,100,65,0,28,12.9,640,0
78.218,5417,14,11.3,0.769,25,68,9,100,64,0,29,12.9,640,0
78.283,5492,14,11,0.748,25,68,9,100,64,0,29,12.9,3930,0
78.345,5276,14,11,0.748,25,68,9,100,65,0,29,12.9,-1380,0
78.41,5204,13,11,0.748,25,68,9,100,62,0,28,12.9,-1380,0
78.476,5112,13,11,0.748,25,68,9,100,63,0,28,12.9,-890,0
78.545,5008,13,11,0.748,25,68,9,100,64,0,28,12.9,-2100,0
78.631,4960,13,11,0.748,25,68,9,100,64,0,28,12.9,-700,0
78.701,4983,13,11,0.748,25,68,9,100,64,0,28,12.9,-700,0
78.775,4911,12,11,0.748,25,68,9,100,63,0,28,12.9,-360,0
78.845,4852,12,11.1,0.755,25,68,9,100,63,0,28,12.9,-620,0
